trial	slot	shallow_rank	orthogonal_height	orthogonal_ratio	nearest_L_d2	nearest_halfL_d2	nearest_thirdL_d2	nearest_quarterL_d2	nearest_half_advantage	nearest_third_advantage	nearest_quarter_advantage	short_corr_max	short_corr_mean_top10	short_corr_mean_top50	short_corr_gt_050	short_corr_gt_070	short_corr_gt_090	short_effective_count	short_entropy_norm	nearest_short_index	nearest_short_corr	nearest_short_norm
95	1	13	0.6087552816655375	0.009287185561426834	39.23562023431917	9.270746600842626	3.3922389991646513	2.284959654857585	-29.964873633476543	-35.84338123515452	-6.9857869459850415	0.6099747999756405	0.5739994215291166	0.5080801617379004	24	0	0	241.10264419620606	0.9018836553920553	278	0.6099747999756405	96.01478162263669
95	1	14	0.6087552816655375	0.00920213046367053	39.2356202343191	9.27074660084263	3.392238999164563	2.2849596548575697	-29.964873633476472	-35.84338123515454	-6.98578694598506	0.6253090699703217	0.5590997138137966	0.45774368837382107	8	0	0	233.34629728288914	0.904238942610507	174	0.6253090699703217	84.08083516092486
95	1	15	0.6087552816655375	0.009886592922597042	39.235620234319356	9.270746600842577	3.392238999164561	2.2849596548575986	-29.964873633476778	-35.843381235154794	-6.985786945984978	0.549502346967107	0.500520261894908	0.43547135313693985	6	0	0	246.22771089564458	0.9068964728928504	58	0.549502346967107	59.137276192448866
95	1	16	0.6087552816655517	0.010614481835423491	39.235620234319036	9.270746600842548	3.3922389991645776	2.2849596548576123	-29.964873633476486	-35.84338123515446	-6.985786945984936	0.5984086170604653	0.5791508223155205	0.4867752050420884	16	0	0	252.6135697134252	0.9103825506775433	156	0.5984086170604653	82.36870949373645
95	1	17	0.6087552816655517	0.009840900994946911	39.23562023431884	9.27074660084269	3.392238999164564	2.2849596548575306	-29.964873633476145	-35.843381235154276	-6.98578694598516	0.449036996885	0.4299382330795605	0.35437759841056143	0	0	0	246.34634965732954	0.9081871122287176	232	0.449036996885	91.80604506871131
95	1	18	0.6087552816655517	0.009497489056118988	39.235620234318745	9.270746600842521	3.3922389991645474	2.284959654857588	-29.964873633476223	-35.8433812351542	-6.985786945984934	0.5980344539443444	0.5043050841148855	0.42394103165725844	4	0	0	216.28841102504146	0.8956655441041836	58	0.5980344539443444	59.137276192448866
95	1	19	0.6087552816655517	0.009688884600770156	39.23562023431888	9.270746600842621	3.392238999164578	2.284959654857556	-29.96487363347626	-35.843381235154304	-6.985786945985065	0.70868190304516	0.5811365782205057	0.4752030919512802	12	2	0	236.41398467433643	0.9055267356036604	96	0.70868190304516	70.4902150558404
95	1	20	0.6087552816655588	0.011243984441686011	39.23562023431873	9.270746600842626	3.392238999164634	2.284959654857579	-29.964873633476103	-35.8433812351541	-6.985786945985048	0.6839109005240906	0.5587919289555712	0.4435007317141881	6	0	0	218.4436043378655	0.8985234876322147	104	0.6839109005240906	72.80878262211175
95	2	1	0.6244493681773093	0.009470519349548052	38.1926718601983	13.58518616942197	3.5841511094445497	1.7123163946468094	-24.607485690776333	-34.608520750753755	-11.872869774775161	0.7186464795002117	0.664853185197159	0.5880806918575443	62	2	0	291.78663704770895	0.9135676936700358	340	0.7186464795002117	102.60830981757866
95	2	2	0.6244493681774586	0.010847279536719465	38.19267186019857	13.585186169421664	3.5841511094446785	1.7123163946468043	-24.607485690776908	-34.6085207507539	-11.87286977477486	0.5121135474814772	0.4250269442684548	0.34469577482431146	2	0	0	254.86340706217325	0.9028045408561893	70	0.5121135474814772	60.78476096483487
