core_id	slot	pool_index	norm	projection_norm	orthogonal_height	orthogonal_ratio	orthogonal_percentile	grid1_score	grid2_score	grid3_score	grid4_score	half_advantage	third_advantage	quarter_advantage	coeff_l2	frac_l2	frac_max	integer_grid_euclid	integer_grid_metric	half_grid_euclid	half_grid_metric	third_grid_euclid	third_grid_metric	quarter_grid_euclid	quarter_grid_metric	pair_abs_mean	pair_abs_max	pair_corr_mean	pair_corr_max	support	max_coeff	vector	projection_coeffs
5	3	2730	47.41056440063628	45.59553855992958	1.8150258407067028	0.03828315194413387	0.08533114175753688	0.3600883835031	0.24029165944247355	0.3502283222805734	0.31013494281347176	-0.11979672406062647	-0.00986006122252664	0.06984328337099821	2.0524617775369745	1.4846824397412013	0.4972654971773518	1.4846824397412013	8.282134003942566	0.49537394641813287	3.1131011534208195	0.4813427886152224	2.4110794035776966	0.3196797818537091	1.8530238118604212	9.015690404153304	22.472999181114755	0.18540202610707626	0.4542150169341137	10	1	0 1 -1 -1 0 0 -1 -1 1 0 0 0 1 0 0 0 0 1 0 -1 1	-0.505854059069 -0.576396669973 0.399684365933 -0.523943655849 0.51735745633 0.462499416426 -0.146394891883 -1.1547464926 0.111226048277 -0.35955218579 0.659903371309 0.502734502823 0.114633899247 -0.146470637742 0.287265137075 0.563222492732 -0.299297702945
5	4	11762	54.573979761905804	43.23830845326869	11.335671308637117	0.20771201510485662	0.6008058050032072	0.22991266966718624	0.2801353669059878	0.28171733191127724	0.27925754797300645	0.050222697238801545	0.051804662244091	0.04934487830582021	1.3267148618413394	0.9479542217055504	0.45879305881097726	0.9479542217055504	6.839748200302618	0.5775138536122728	3.9355722440392706	0.38718343867912824	2.391439477598063	0.28785209176092413	1.976897337533297	11.377388483317214	27.25795048542193	0.2189262873871857	0.5042691891369666	8	1	1 -1 0 1 0 0 1 0 0 0 0 0 0 0 0 1 -1 0 -1 0 -1	-0.0362427050426 0.0116478723838 0.203520755236 -0.458793058811 -0.571858460356 -0.240797387206 0.858919098734 -0.196979522449 -0.117869025246 -0.0471817976424 0.00157004555087 0.0295962666104 -0.13402934223 -0.286979494997 0.38807929726 0.115231277521 0.253101564623
6	1	33675	60.359671891620565	60.2226962177699	0.13697567385066378	0.0022693243610835373	0.0010220645704322733	0.28041036342653236	0.288439581553789	0.2696144447047128	0.30428354092456283	0.008029218127256654	-0.010795918721819564	0.023873177498030473	2.564256365334886	1.1561615469254285	0.46498621081321945	1.1561615469254285	7.027219608772089	0.5946334306776158	3.382413668072725	0.3705496112365943	2.365264233948909	0.31364829484223167	1.6863495506710289	11.383902032470347	30.994704249776238	0.21453298765075407	0.564241257637052	13	2	0 0 -1 -1 -1 0 -2 -1 1 0 1 0 0 -1 1 0 1 1 1 0 1	-1.46498621081 0.578301732311 1.10219814091 -0.415411427099 0.162496025255 -0.232649823259 -1.01460551657 -0.0105144137946 0.731132161702 -0.728126829981 -0.0554444185003 -0.115668605089 -0.148560545151 0.259634261013 0.385840823926 0.357903796291 -0.38690481056
6	2	22674	58.141355776615534	57.06363882418539	1.0777169524301442	0.018536151041452016	0.008517204753602277	0.30679873801741075	0.2546036370437616	0.26187009131675887	0.22351494462586455	-0.052195100973649156	-0.044928646700651886	-0.03108869241789705	3.071818442786226	1.2649636026519853	0.49757864754142545	1.2649636026519853	7.901024139590176	0.5248788440989252	4.266301283120353	0.3599060155630463	2.028506614876819	0.2303939313991305	1.735580611496035	10.030979613756902	20.667907088988777	0.18820737086124337	0.37913044127658857	15	3	1 3 -2 -1 -1 -1 -2 -2 2 2 0 -1 0 0 0 -1 1 1 0 -1 0	1.43815852817 -0.696766042492 -0.656376081093 -0.214599082275 1.00424105689 0.497578647541 -0.019281347177 -0.974210131153 -1.26502954853 0.681790174686 0.0874142110723 -0.710331042702 0.91550964028 -0.563219383627 0.444687300485 0.512336185079 0.0830867966778
6	3	41574	61.57705923785899	60.212911067039485	1.3641481708195045	0.02215351281310938	0.016272871199823645	0.3072043624032491	0.26549226694114514	0.25584544281577887	0.22910204304761914	-0.04171209546210397	-0.05135891958747024	-0.036390223893526	2.3199841914341457	1.266636034839123	0.49041626612545064	1.266636034839123	7.446964397249621	0.5473263296915106	3.4675324532149965	0.3516259281874597	1.4485056736901485	0.23615298063253454	1.5183690067626328	11.602331654938228	31.48517692784601	0.21247511548297016	0.5691690221063144	12	2	0 0 0 -1 -1 1 -2 -2 1 0 1 0 0 -1 0 0 1 1 1 0 1	-1.47414174009 0.48715295699 0.329383296299 -0.316330809784 -0.0728540348541 0.342261321575 -1.01746961911 0.00896974835455 0.424397188712 0.183170775563 -0.0337877399621 -0.0119210589414 0.311740724199 0.490416266125 0.259462540414 0.630486110606 -0.766882432073
6	4	23523	58.34929940406869	55.60887984473598	2.7404195593327074	0.0469657662957581	0.06416962263772821	0.3386451215648397	0.2528275308337016	0.28378054960298094	0.3201613616559337	-0.08581759073113815	-0.05486457196185879	0.0673338308222321	1.8151258599432651	1.3962696058119672	0.4703983237306655	1.3962696058119672	10.071656157173111	0.5212173073457288	4.244346579605411	0.3900190601696408	3.02324376164273	0.33001477783724764	2.0753980642828944	9.902632411198553	27.54230733928634	0.18711096911721434	0.5099566676989002	14	2	-1 1 -1 -2 0 0 -2 -1 1 0 1 0 0 0 1 0 1 1 1 -1 1	-0.568917263149 -0.332958064034 0.874502586104 -0.0447194690711 -0.606927002603 -0.179522946885 -0.0572122587339 0.40272088236 0.389042249813 0.365660536918 0.178686299645 -0.243403673394 0.529601676269 0.592608009535 -0.456996991921 0.450600280052 0.327976277096
7	1	26580	59.03422633331909	58.68001231022029	0.35421402309879824	0.0060001467809340766	0.0018243419338024498	0.2927082289729171	0.27279249791766763	0.27500958860514213	0.28177291121868997	-0.019915731055249464	-0.017698640367774965	0.008980413301022339	1.8632120014085491	1.206866945542817	0.45885865522967073	1.206866945542817	8.333561680350522	0.5623761413953147	3.505166250474288	0.37796452729221997	2.2211117610946007	0.2904448688481116	1.303703387317765	9.870516515582214	31.641698525209	0.18198172818847616	0.57356557958643	11	2	0 1 0 -1 -1 -1 -1 -2 1 2 0 -1 0 0 0 0 1 1 0 0 0	0.62884631161 0.099562553549 0.54114134477 0.694312206687 -0.0657899895907 -0.568178772022 0.771404285937 -0.0426678493734 0.219635650518 0.168469947617 0.0402240180608 -0.685413826148 -0.42487455707 0.6182188218 -0.084015815493 -0.451497625801 0.213543748497
7	2	40821	61.47154096446465	61.004607330461354	0.466933634003297	0.007595931819461319	0.004330306128586035	0.33138507637832754	0.2723673396402378	0.31873656620058427	0.30614274941425884	-0.05901773673808974	-0.012648510177743266	0.03377540977402105	3.2108376395392533	1.3663356726612204	0.4709010941606013	1.3663356726612204	14.509959118207028	0.5614996551525901	4.089900458889052	0.43806150973056174	3.371674812257702	0.3155647230879971	2.175696763748738	13.334227058761229	24.560667474475032	0.24271998321902521	0.43135046287926854	11	2	0 1 -1 0 0 -1 -1 -2 1 1 -1 0 0 0 0 0 1 1 0 0 1	1.59528385751 0.904678422754 0.275327491125 0.439826862285 -0.53432793837 0.470901094161 0.547610456822 0.826159150607 -0.772314868693 0.349135307754 -0.203419187422 -0.135648768011 -1.37932075189 -0.626010615623 -0.0655814405658 -0.18925978368 1.44031266876
7	3	17838	56.823984479531156	56.181294141051104	0.6426903384800511	0.011310194882788583	0.012930775245083298	0.2687318932024393	0.2926926920763293	0.33111565798541653	0.26623845028608234	0.02396079887389002	0.06238376478297725	-0.002493442916356947	2.3516975839950858	1.1080099806458619	0.4972713644405073	1.1080099806458619	8.445408266943659	0.6034014426385454	4.730485179204832	0.45507494405658794	2.8583712967373858	0.2744323130325685	2.2119563560322657	11.28368202998251	23.055920968680987	0.21710699340467787	0.47530842911779836	15	2	1 -1 -1 0 1 1 0 2 0 -1 1 1 1 1 0 1 -2 0 -1 -2 0	-0.86926463012 -0.553486568885 -0.0262890261195 -0.761868163208 0.302771677189 0.110434362641 -0.203115476989 0.0711564896648 0.494062672983 -0.178118810711 -0.00192461199239 0.368806181487 0.836392828291 0.91578841948 0.254167489019 0.497271364441 -1.2145970947
7	4	39950	61.34577250387569	53.8136821526744	7.5320903512012904	0.12278091943051869	0.30640925402457847	0.26408687476677156	0.29625322083787575	0.3057560300729065	0.3022366795131894	0.03216634607110419	0.041669155306134964	0.038149804746417826	3.244180916884834	1.0888580790026623	0.47225293598063656	1.0888580790026623	8.674036520708425	0.6107416607219984	4.627824401239708	0.4202214692200412	2.666513081910208	0.31153843839220824	2.0806618343615777	7.9067748222219	30.60197378068636	0.1435054538168629	0.5242536590449486	8	1	0 0 0 1 0 0 0 -1 0 0 -1 0 0 -1 -1 0 1 0 0 1 1	1.41556429416 0.93004125756 0.611023769104 -0.314990753069 -0.419645752432 0.77522563199 0.131506179291 0.773903065169 -1.14246313752 0.0197252899512 -0.0809092214287 0.097779678138 -1.72400185942 -0.848502511243 -0.472252935981 -0.166727573281 0.72482156704
