core_id	slot	pool_index	norm	projection_norm	orthogonal_height	orthogonal_ratio	orthogonal_percentile	grid1_score	grid2_score	grid3_score	grid4_score	half_advantage	third_advantage	quarter_advantage	coeff_l2	frac_l2	frac_max	integer_grid_euclid	integer_grid_metric	half_grid_euclid	half_grid_metric	third_grid_euclid	third_grid_metric	quarter_grid_euclid	quarter_grid_metric	pair_abs_mean	pair_abs_max	pair_corr_mean	pair_corr_max	support	max_coeff	vector	projection_coeffs
24	1	13773	55.41956489088696	55.128970795564875	0.2905940953220849	0.005243528993672583	0.0008009451152359785	0.22653243991298455	0.32943736836372056	0.28646388599328093	0.3071488930740708	0.10290492845073601	0.05993144608029638	0.08061645316108623	2.914036628181367	0.9340171773901214	0.395767482439326	0.9340171773901214	6.931455968454304	0.6791525333945668	4.941902787422036	0.3937069532917309	2.2903356748520904	0.3166018322339847	1.9329098118114074	8.885856290952345	19.061772267602457	0.17099631611687482	0.3591883986564277	15	2	0 -2 1 2 1 1 2 2 -1 -1 0 0 0 1 -1 0 -2 -1 -1 0 -1	0.0641910497038 -0.729460080888 -0.182373111673 1.15579420198 0.313495348081 -0.897884416615 0.109745781649 0.604232517561 -0.800853799475 1.69909597587 -0.303708687694 0.0346857011322 -0.742725099741 0.117221302167 -0.120434763705 0.680550437673 -0.799918185691
24	2	29053	59.52310335187857	58.855144624391265	0.6679587274873029	0.011221839754197258	0.0019022446486854489	0.3194471498557024	0.3005143498642387	0.2537390836898082	0.2960896220573635	-0.01893279999146369	-0.0657080661658942	-0.004424727806875195	2.650973913860828	1.3171143406575743	0.4964550532054098	1.3171143406575743	8.527480458471853	0.6195262032520382	4.0550517353701405	0.3487310144668394	2.631422843790741	0.30520219659793063	1.9480786868368236	11.046946745796573	25.822844838772262	0.20460899343216687	0.4971577554424812	15	2	1 2 -2 -1 -1 -2 -1 -2 1 2 -1 0 -1 0 1 0 2 2 0 0 0	-0.376872499818 0.496455053205 0.465943169451 -1.01011226553 -0.318767395614 0.367633888458 -0.727325900509 -0.267674146899 0.588686081914 -0.921916208823 1.24811833398 0.237336161705 0.588282763099 -0.159549768115 -0.935727234686 -0.338193526186 0.62626746426
24	3	23281	58.29584461722469	57.5678177210815	0.7280268961431915	0.01248848697404551	0.0030235678100158188	0.3027506137381985	0.3165962997117798	0.30642248341707906	0.2868511203025313	0.013845685973581323	0.003671869678880557	-0.01589949343566721	3.2803291318259915	1.2482727586631654	0.4983510018722211	1.2482727586631654	7.925640276838834	0.6526799921956872	4.878509356513726	0.42113742173089763	3.14283967864716	0.2956793669585237	1.8130866144074476	10.7387137117657	24.916833937466237	0.19665761155217631	0.4385611677191064	15	2	0 0 -2 -1 1 0 -2 0 1 -1 1 1 1 0 -1 1 0 1 1 -1 2	-0.543621059785 -0.0847692587653 -0.133065482152 -1.43256901178 -0.647677611747 0.584314457801 -0.918591701264 0.145741064204 0.735287648136 -1.23526718138 1.16348391347 0.728909542048 1.2762745264 0.203781338868 -0.679156843375 -0.498351001872 0.656033669355
24	4	40498	61.427327896090794	60.61027557321086	0.8170523228799311	0.013301121029748194	0.004184938227107988	0.2677021796480986	0.3293664908315739	0.2760743867770686	0.25554608567936504	0.06166431118347526	0.008372207128969966	-0.012156093968733572	3.536775078351651	1.103764362897185	0.4491531832715106	1.103764362897185	8.289558110618918	0.6790064156188049	4.159935858232343	0.37942795240315913	3.491845014602857	0.2634108758672907	2.0865820278868523	9.23479326531423	21.826735754580294	0.1648705939631326	0.40734574560863357	15	3	-1 -3 2 2 1 2 2 2 -2 -2 0 0 0 1 -1 0 -2 -1 0 0 -1	0.216003310189 -0.775778447694 0.00760757734776 1.86366714189 0.557870386094 -0.758787286619 0.998820589303 0.449153183272 -1.17547800077 1.25890842884 -0.371041896013 -0.0361955479614 -0.707965132027 0.591900261183 0.714121672466 0.752666336393 -1.12561026785
