core_id	saturation_index	logdet	eig_min	eig_max	condition	core_norm_min	core_norm_mean	core_norm_max	hidden_orthogonal_sum	hidden_orthogonal_max	hidden_half_metric_min	hidden_half_metric_mean	hidden_integer_metric_mean	core_vectors
10	1	52.96979820044819	0.15578338097307784	129.40723532652856	830.6870381051266	28.56070331331008	48.00783387731351	55.60190795110276	8.064933500929392	2.454611806236535	3.55389814667409	4.217668225781125	7.468821959669064	0 1 -1 -1 0 0 -1 1 0 0 1 0 0 0 1 0 0 0 0 -1 0 | -1 0 1 0 0 0 0 0 -1 0 0 -1 0 0 0 -1 0 0 0 1 0 | 1 2 -1 0 -1 -1 0 -1 1 1 -1 -1 -1 0 1 -1 1 1 -1 0 -1 | 0 -1 0 1 0 0 1 1 -1 -1 0 0 -1 1 0 0 0 0 0 0 -1 | 0 1 -1 -1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 -1 0 0 | 1 0 -1 0 1 0 0 2 0 -1 0 1 1 0 0 1 -1 0 -1 -1 0 | 1 1 -2 -1 1 -1 0 -1 1 1 -1 0 0 1 0 0 0 1 -1 -1 1 | 0 -1 0 1 2 0 1 1 -1 -1 -1 1 0 1 0 1 -1 0 -1 0 0 | -1 0 1 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 1 0 | -1 -2 1 1 1 1 0 1 -1 -2 0 1 1 0 -1 1 -1 0 1 0 1 | -1 0 1 0 1 1 0 1 -1 0 1 0 1 -1 -1 0 -1 -1 0 0 0 | 0 -1 0 0 0 1 0 0 0 0 1 1 1 0 0 1 -1 0 0 0 0 | -1 0 0 1 1 0 1 1 -1 0 -1 0 0 0 -1 0 0 0 0 0 0 | 0 -1 1 2 1 0 2 2 -2 0 -1 1 0 0 0 0 -1 -1 -1 1 -1 | 0 -1 -1 0 2 0 1 2 -1 -1 0 1 1 1 -1 1 -1 0 -1 -1 1 | -1 0 0 0 2 1 0 1 -1 -1 0 0 1 0 -1 0 -1 0 0 -1 1 | 0 -1 1 1 1 1 1 1 -1 0 0 0 0 0 -1 0 -1 -1 0 0 -1
11	1	57.039667441058604	1.827110831916086	168.17954690726287	92.04671329702175	37.1380918613943	52.204865064024204	56.93696397779589	2.997889209970097	0.9280465091897767	3.0849299596134676	3.611437163383064	7.618739496909795	1 1 -1 -1 -1 0 -1 -2 1 1 0 -1 0 0 0 -1 1 1 0 0 0 | 0 -1 1 2 1 1 2 1 -1 -1 -1 1 0 0 0 0 -1 -1 -1 1 -1 | 0 0 -1 0 0 0 -2 -1 1 -1 0 0 0 0 0 0 1 1 1 -1 1 | -1 0 0 0 2 0 1 1 -1 -2 -1 0 0 0 0 0 0 0 -1 0 1 | 0 3 -1 -1 -1 -2 -1 -3 1 2 -1 -1 -1 -1 1 -1 3 1 0 1 0 | 0 -2 0 1 2 0 1 2 -1 -1 0 1 1 1 -1 1 -2 0 -1 0 0 | 0 -2 0 1 2 0 1 2 -1 -1 0 1 1 1 -1 1 -2 0 -1 -1 1 | 0 0 -1 0 0 0 -1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 | 0 -1 0 1 1 1 1 2 -1 -1 0 1 1 0 0 1 -1 -1 -1 0 -1 | 0 1 0 -1 -1 0 -1 0 0 1 1 0 0 0 1 0 0 0 0 0 -1 | -1 -1 1 1 1 1 1 0 -1 -1 0 0 0 0 -1 0 -1 0 0 1 0 | 0 -1 0 0 1 0 2 1 -1 0 -1 0 0 1 0 0 -1 0 -1 0 0 | 0 0 0 0 1 0 -1 0 0 0 0 0 1 0 -1 0 -1 1 0 -1 1 | 1 -1 -1 1 1 0 1 1 0 -1 -1 1 0 1 0 1 -1 0 -1 0 0 | 0 0 0 0 1 1 0 0 0 -1 0 0 0 0 0 0 -1 0 0 0 0 | 0 -1 0 0 1 0 0 1 -1 0 0 0 0 1 0 0 -1 0 0 -1 0 | 0 0 -1 0 0 -1 0 -1 1 1 0 0 -1 0 0 0 1 1 0 0 0
12	1	56.637382816961505	2.12437849087735	156.24813869271765	73.55004739677463	32.86170472324579	50.08262271400216	57.23025580699437	3.630700761092868	1.5084125139365625	3.1900801180409735	4.558263763747669	7.7432400651701965	-1 -2 1 2 1 1 1 1 -1 -1 -1 0 0 0 -1 0 -1 0 0 1 0 | 0 1 -1 -1 0 -1 -1 -1 1 1 0 0 0 0 0 0 1 1 0 0 0 | -1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 -1 0 0 0 0 | 0 -1 0 1 1 1 1 1 0 -1 -1 1 0 0 0 1 -1 0 -1 0 0 | 0 1 0 0 0 0 1 0 -1 0 -1 -1 0 0 0 -1 0 0 0 0 0 | -1 -1 1 0 1 1 0 1 0 -1 0 1 0 0 0 1 -1 0 0 0 0 | 0 0 -1 0 2 1 -1 1 0 -1 0 1 1 0 -1 1 -1 0 0 -1 1 | -1 -1 1 1 1 1 0 1 -1 -1 -1 0 0 0 -1 0 0 0 0 0 1 | 0 -2 0 1 1 1 0 2 0 -2 0 1 1 1 -1 1 -2 0 0 -1 1 | 0 0 0 1 0 0 0 0 0 0 -1 0 0 0 0 -1 0 0 0 0 0 | 0 0 0 0 0 0 0 0 0 0 0 -1 -1 1 1 -1 0 0 0 -1 -1 | 0 1 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 | 0 1 0 -1 -2 0 -2 -2 1 2 1 -1 -1 0 1 -1 1 1 1 0 -1 | 1 -1 -1 0 1 1 -1 1 0 -1 1 1 1 0 0 1 -1 0 0 -1 0 | -1 0 2 1 0 1 1 1 -2 0 0 0 0 -1 0 -1 0 -1 0 1 -1 | -1 -2 2 1 1 1 1 1 -1 -1 -1 0 0 1 -1 0 -1 0 0 0 0 | 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0
13	1	57.46893950093264	2.0080577399886756	137.2343035422987	68.34181149744859	29.357670309070564	48.20887936592752	57.430763935422846	4.80965348336327	2.936493530868745	3.85254060924854	4.439013564880759	7.801969816956182	0 0 0 0 1 0 0 1 0 -1 0 0 1 0 0 0 -1 0 0 -1 0 | -1 -1 1 0 1 0 1 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 | 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 -1 | 0 1 -2 -1 0 -1 -1 -1 1 1 0 0 0 0 0 0 1 1 1 -1 1 | 0 -2 0 1 2 1 0 2 -1 -2 0 2 1 0 -1 2 -1 0 0 -1 1 | 1 2 -2 -1 -1 -1 -1 -2 1 2 0 0 -1 0 1 -1 2 1 0 0 0 | -1 -1 1 0 2 1 0 1 -1 -2 0 0 1 0 -1 0 -1 -1 0 0 1 | -1 0 1 1 0 0 1 0 -1 -1 -1 0 0 -1 0 0 1 0 0 1 0 | -1 0 1 0 1 0 0 1 -1 0 0 0 1 -1 -1 0 0 0 0 0 1 | 1 0 -1 -1 0 0 -1 0 1 0 1 0 1 0 0 1 -1 0 0 -1 0 | 0 0 -1 0 0 0 -1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 | 0 0 0 0 0 -1 0 0 0 0 -1 0 0 0 0 0 0 1 0 0 1 | -1 0 0 0 1 0 0 0 0 0 0 -1 0 0 0 0 0 0 -1 0 0 | 0 -1 0 1 0 0 1 1 0 0 0 0 0 0 0 1 -1 0 -1 0 -1 | -1 1 -1 -1 1 0 -1 0 0 -1 0 0 0 0 0 0 1 1 0 -1 1 | -1 -1 1 1 1 1 1 1 -1 -1 0 0 0 0 -1 0 -1 0 0 0 0 | 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0
14	1	55.72038433055446	0.6021908048964207	136.2217056848021	226.21020543186935	30.698559383657155	47.31389932896829	57.237144872882595	4.406154291421757	1.4681190263130688	3.723957890114995	4.252356398022606	9.217619263640776	-1 -3 2 2 1 1 2 2 -2 -1 0 1 0 1 -1 1 -2 -1 0 1 -1 | -1 0 0 0 0 0 0 0 0 -1 0 -1 0 0 0 0 0 0 0 0 0 | -1 -1 0 0 2 1 0 2 0 -1 1 1 1 0 -1 1 -2 -1 0 -1 1 | 0 -1 0 1 1 0 0 0 0 -1 -1 1 0 0 -1 1 0 1 0 0 1 | 0 -1 1 1 0 1 0 0 0 -1 -1 0 0 0 0 0 0 0 0 0 0 | 0 0 0 1 1 0 1 0 -1 0 -1 0 0 0 -1 0 0 0 0 0 0 | 0 0 1 1 -1 0 1 0 -1 1 -1 0 -1 0 0 0 0 0 0 1 -1 | 0 1 -1 0 -1 -1 -1 -1 1 1 0 0 -1 0 1 0 1 1 0 0 0 | 0 0 -1 0 2 0 0 1 -1 -1 -1 0 0 1 -1 0 0 0 0 -1 1 | -1 0 1 0 -1 1 -1 -1 0 0 0 -1 -1 -1 0 -1 1 0 1 1 0 | 0 -1 1 1 1 1 0 1 -1 -1 0 0 1 0 -1 0 -1 0 0 -1 0 | -2 0 1 0 0 1 0 0 -1 -1 0 -1 -1 0 0 -1 1 0 1 0 0 | 0 0 0 0 1 0 1 0 0 -1 -1 0 0 0 0 0 0 0 -1 0 0 | -1 0 1 1 0 0 1 0 -1 0 -1 0 0 -1 0 0 0 0 0 1 0 | 0 0 -1 0 1 -1 0 0 0 0 -1 1 0 0 0 1 1 1 -1 0 1 | 0 1 0 0 1 0 0 0 -1 0 -1 0 0 0 0 -1 1 0 0 0 0 | 1 1 -1 0 0 0 -1 0 1 0 0 0 0 0 0 0 0 0 0 -1 0
15	1	56.98951896257005	0.8426868830265213	164.71477012203619	195.4637878430727	31.88350813397486	49.23267720288168	56.64657485772884	4.045515430126699	2.239708397935459	2.726299050953965	3.694170486621072	8.906328415994011	-1 -1 1 1 1 0 1 1 -1 -1 -1 0 0 0 0 0 0 0 -1 1 0 | -1 1 0 -1 0 0 -1 0 0 1 1 -1 0 0 0 -1 0 0 0 0 0 | 0 1 0 0 0 -1 1 0 -1 1 -1 -1 0 0 0 -1 0 0 0 0 0 | 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 -1 0 0 -1 0 -1 | 0 1 0 0 -1 0 0 -1 0 1 0 0 -1 0 1 -1 1 0 0 1 -1 | -1 -1 1 1 1 1 1 1 -1 -1 -1 0 0 0 -1 0 -1 0 0 1 0 | 1 0 0 1 0 0 1 1 -1 0 -1 1 0 0 0 0 0 0 -1 0 0 | -1 -2 1 1 1 2 1 2 -1 -1 1 1 1 0 -1 0 -2 -1 0 0 0 | 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 -1 0 0 -1 0 | 0 1 -1 -1 0 0 -1 -1 1 0 1 0 1 -1 0 1 0 0 0 0 0 | 0 1 0 0 1 0 1 0 -1 0 -1 0 0 0 0 0 0 0 -1 0 0 | 0 0 -1 1 1 0 1 0 -1 0 -1 0 0 0 0 0 0 0 -1 0 0 | 0 -1 0 1 1 1 0 1 0 -1 0 0 0 0 -1 0 -1 0 0 0 0 | 1 0 -1 0 1 0 0 -1 0 0 -1 0 0 1 -1 0 0 1 0 -1 1 | 0 0 0 -1 0 0 -1 0 1 1 1 0 1 0 0 0 -1 0 0 0 0 | 1 0 0 1 0 0 0 -1 0 0 -1 0 0 0 -1 0 0 0 0 1 0 | 1 0 0 1 0 0 1 -1 0 1 -1 0 -1 0 0 0 0 0 -1 1 -1
16	1	54.62981211016931	0.8720839027679655	162.3507473749405	186.16413725748703	28.67073666440454	46.76101857218276	57.42402435964313	7.0063442582549555	2.84633636107111	2.410422832308128	3.5173004535073513	6.641715782671993	1 -1 -1 1 1 0 1 1 0 -1 0 1 0 1 0 1 -1 0 -1 -1 0 | -1 0 0 0 2 1 0 1 -1 -1 0 0 1 0 -1 0 -1 -1 0 -1 1 | 1 1 -2 -1 0 -1 -1 -1 1 0 0 1 0 0 0 1 1 1 0 0 1 | 0 -1 0 1 0 1 -1 1 0 -1 1 0 0 0 0 0 -1 0 0 -1 0 | 1 1 -1 0 0 -1 1 0 0 1 -1 0 0 0 0 0 0 0 -1 1 -1 | -1 0 0 0 1 1 0 0 -1 -1 0 0 0 0 0 0 0 0 0 0 0 | 1 -1 -1 0 1 0 0 1 0 0 0 1 1 1 0 1 -1 0 -1 -1 0 | 0 1 -1 0 0 -1 -1 -1 1 1 0 0 0 0 0 0 0 1 0 0 0 | 0 -1 0 1 1 0 1 0 -1 0 -1 0 0 0 -1 0 0 0 0 1 0 | 1 -1 -1 0 0 0 -1 0 1 0 0 1 0 0 0 1 0 1 0 0 1 | 0 1 -1 -1 0 -1 -1 -1 1 1 0 0 0 0 1 0 1 1 0 -1 0 | 0 0 0 0 0 0 1 1 -1 0 0 0 0 0 0 0 0 0 0 0 -1 | 0 0 1 0 1 0 1 0 -1 0 -1 0 0 0 -1 0 0 0 0 0 0 | 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 | 0 1 0 0 0 0 0 0 0 0 0 -1 0 0 0 -1 0 0 0 -1 0 | 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 | 0 -1 -1 0 2 0 0 1 0 -1 0 1 1 1 -1 1 -1 0 0 -1 1
17	2	56.343360533230225	0.7382233995320666	138.0156768087361	186.95651871265432	32.03460295315425	48.12559237328204	56.935738865627684	6.07702364281289	2.441775675992538	2.805016354488393	3.629651519055334	7.815748476141588	-1 1 1 0 0 0 0 0 -1 0 -1 -1 -1 0 0 -1 1 0 0 0 0 | 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 -1 1 0 0 0 0 | -1 0 0 0 2 1 0 0 0 -1 0 0 1 0 -1 0 -1 0 0 -1 1 | -1 -1 1 1 2 0 1 2 -2 -1 -1 0 0 1 -1 0 -1 -1 0 0 0 | 0 1 -1 -1 -1 0 -1 0 1 1 2 0 0 0 1 0 0 0 0 -1 -1 | 0 0 0 0 1 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 | -1 -2 2 2 1 1 2 1 -2 -1 -1 0 0 0 -1 -1 -1 -1 0 1 0 | 0 0 0 0 0 0 0 -1 0 1 0 0 0 -1 0 0 0 0 0 1 0 | -1 -1 1 1 1 1 1 1 -1 -1 0 0 0 0 -1 0 -1 0 0 0 0 | -1 -1 1 1 2 0 1 2 -2 -1 0 1 1 0 -1 1 -1 -1 0 0 0 | 0 -1 0 1 1 0 1 2 -2 -1 -1 1 0 1 0 0 0 0 0 -1 0 | 0 -1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 | -1 -1 1 1 2 1 2 2 -2 -2 -1 0 1 0 -1 0 -1 -1 -1 0 0 | -1 0 0 0 1 0 1 0 -1 0 0 0 0 0 -1 0 0 0 0 1 0 | 1 1 -2 0 1 -1 0 0 0 0 -1 0 0 1 0 0 0 1 -1 -1 0 | 0 0 1 0 -1 0 0 0 0 1 0 0 0 0 1 -1 0 0 0 0 -1 | -1 0 0 0 0 0 0 0 -1 0 0 0 -1 0 1 0 1 0 0 0 0
18	1	57.808934583771574	2.3662188140611993	153.214609262056	64.7508203178767	36.42852455922146	48.35387659215732	57.19784247771767	2.877111418243949	1.605639614737676	3.9150330544166247	4.546730087421953	6.795553773893623	-1 0 0 0 0 0 1 0 -1 0 0 -1 0 0 0 -1 0 0 0 0 0 | 0 0 0 0 0 0 -1 -1 0 0 0 0 0 0 0 0 1 0 1 0 0 | -1 0 1 0 -1 1 0 0 0 0 0 -1 -1 0 1 -1 0 0 0 0 -1 | 0 1 -1 -1 0 -1 0 -1 1 1 0 0 0 0 1 0 0 1 -1 0 0 | 1 0 0 0 1 0 0 0 0 0 0 0 1 0 -1 0 -1 0 0 -1 0 | -1 -1 1 1 1 1 1 1 -1 0 0 0 0 0 0 0 -1 0 -1 0 -1 | 0 1 -1 -1 1 0 -1 0 1 0 0 0 0 0 0 0 0 0 0 -1 1 | 0 0 0 1 1 0 0 0 0 0 -1 0 0 0 -1 0 0 0 0 0 0 | 1 0 -1 0 -1 0 -1 -1 1 0 0 0 0 0 1 0 1 1 0 -1 0 | 1 -1 -1 1 1 0 1 1 0 -1 -1 1 0 1 0 1 -1 0 -1 0 0 | 0 -1 0 1 1 0 0 1 0 -1 0 1 1 0 -1 1 -1 0 0 0 1 | 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 -1 0 0 -1 0 | -1 -1 0 0 1 1 -1 0 1 -1 1 0 1 -1 -1 1 -1 0 0 0 1 | 0 1 0 0 -1 -1 0 -1 0 1 -1 -1 -2 0 1 -1 2 1 0 0 -1 | 0 -1 0 1 0 0 0 0 0 -1 0 1 0 0 0 1 0 0 1 0 0 | 0 -1 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 -1 | -1 -2 1 0 1 1 1 1 -1 -1 0 1 0 1 0 1 -1 0 0 0 0
19	1	53.1913058651844	1.4953479640832275	125.01690054317237	83.60388588205161	30.778097985847072	46.920725309116875	56.85169425930917	9.024526845554682	3.5980716559096635	2.8395722533583565	4.088435655235105	8.67719721628993	0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 | -1 -3 2 2 2 2 1 3 -2 -2 0 2 1 0 -1 1 -2 -1 0 0 0 | -1 2 -1 -1 0 -1 -1 -1 1 1 0 -1 0 0 0 -1 1 1 0 -1 1 | 0 2 0 -1 -1 0 -1 -2 1 1 -1 -1 -1 0 1 -1 1 1 0 0 0 | 0 1 0 0 -1 0 0 -1 0 1 0 -1 0 0 0 -1 0 0 0 0 0 | -1 -1 1 1 2 1 1 2 -2 -2 0 0 1 0 -1 0 -1 -1 0 0 0 | 0 1 0 0 1 0 0 0 -1 0 -1 0 0 0 0 -1 0 0 0 0 0 | 0 0 1 1 -1 0 1 -1 0 1 -1 0 -1 0 0 0 0 0 0 1 -1 | -1 0 1 0 0 0 0 0 -1 0 0 0 1 -1 0 0 0 0 0 1 0 | 0 -2 0 0 1 1 0 1 0 -1 0 1 0 1 0 1 -1 0 0 -1 1 | 0 -1 -1 0 2 0 0 1 0 -2 0 1 0 1 0 1 -1 0 0 -1 1 | 0 1 -1 -1 -1 0 -1 -1 1 1 0 0 -1 0 1 0 1 1 0 0 0 | 0 -1 1 1 1 1 1 1 -1 -1 0 0 1 1 -1 0 -2 -1 0 -1 0 | 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 | -1 1 0 0 0 0 0 0 -1 1 0 -1 0 0 0 -1 0 0 0 0 0 | -1 -1 0 0 1 1 -1 1 0 -1 1 0 1 0 -1 0 -1 0 1 -1 1 | 0 0 -1 1 1 -1 1 1 -1 0 -1 0 0 0 0 0 0 0 -1 0 0
20	1	56.26449342101985	1.2237293103932856	142.05497157759999	116.08365540574161	35.30179375811629	50.473945195408405	56.8395569822824	4.6898451154951815	2.1406320686547247	4.1201507967909885	4.850062185795345	8.686506522423763	0 1 0 -1 -1 0 -1 -1 1 0 0 -1 -1 0 1 -1 1 1 0 -1 0 | 0 0 -1 -1 1 0 -1 1 0 0 1 0 0 1 0 0 -1 0 0 -1 0 | 1 0 -2 0 0 -1 0 0 1 0 0 1 0 1 1 1 0 1 -1 -1 0 | 0 -1 0 1 1 0 0 1 -1 -1 0 0 1 1 -1 0 -1 0 0 -1 1 | -1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 | 0 0 0 0 1 0 0 0 0 0 -1 0 0 1 -1 0 0 0 0 -1 1 | -1 -1 1 1 2 0 2 2 -2 -1 0 0 1 0 -1 0 -1 -1 -1 0 0 | 1 0 0 1 -1 0 1 0 0 1 -1 0 -1 0 1 0 0 0 -1 0 -1 | 0 1 -1 -1 0 -1 0 -1 0 1 -1 -1 -1 1 0 -1 1 1 0 0 0 | 0 -1 1 1 1 0 1 1 -1 0 0 0 0 0 0 0 -1 0 -1 0 -1 | -1 -1 1 1 1 1 0 2 -1 -1 0 0 0 0 -1 0 -1 0 0 0 0 | 0 2 -1 -1 0 -1 -1 -1 1 1 0 0 0 -1 1 0 1 0 0 0 0 | 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 | 0 -2 1 1 0 1 -1 1 0 -1 1 1 0 0 -1 1 -1 0 1 0 0 | 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 -1 0 -1 | -1 -1 1 1 0 1 0 1 -1 -1 0 0 0 0 0 -1 0 0 0 0 0 | 0 2 -2 -2 -1 -1 -3 -2 2 1 1 -1 0 0 1 0 1 1 1 -1 1
21	1	56.17344482316556	2.889763160393127	134.63258296769177	46.58948692161201	30.06624128798987	47.592180156857765	56.99454071509879	3.6413051806897485	1.2870969704452904	3.6285984264931237	3.9117062677092904	7.3988671906113135	-1 0 0 0 1 0 1 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 | -1 -1 2 1 0 1 1 0 -1 0 -1 0 -1 0 0 0 0 0 0 1 -1 | 1 1 -1 0 -1 -1 1 -1 1 1 -1 0 -1 0 1 0 1 1 -1 0 -1 | -1 0 0 0 0 0 -1 1 0 -1 1 0 0 0 0 0 0 0 1 -1 0 | -1 0 0 -1 0 0 -1 -1 0 0 0 0 0 0 0 0 1 1 1 0 1 | -1 -1 1 1 1 0 2 1 -2 -1 -1 0 0 0 0 0 0 0 -1 0 0 | -1 -1 0 0 2 0 0 1 -1 -1 0 1 1 0 -1 1 -1 0 0 0 2 | 0 0 -1 -1 0 0 -1 0 1 0 1 0 0 0 1 1 0 0 0 -1 0 | -1 0 0 0 1 0 0 0 -1 0 0 0 1 -1 0 0 0 0 0 0 1 | 0 -1 0 1 1 0 1 1 0 -1 -1 1 0 1 0 1 -1 0 -1 0 0 | 0 1 -1 -1 0 0 -1 0 1 0 1 0 0 0 1 0 0 0 0 -1 0 | -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 | -1 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 1 | 0 2 -1 -1 0 -1 -2 -1 1 1 0 0 1 -1 0 0 1 1 0 0 1 | 0 1 -1 -1 0 -1 -1 -1 1 0 0 0 -1 1 1 0 1 1 0 -1 0 | 0 -1 0 1 1 1 0 1 0 -1 0 1 0 0 -1 1 -1 0 0 0 0 | 0 -1 1 1 0 1 1 0 -1 0 -1 1 0 0 -1 0 0 0 0 1 0
22	1	53.9324157435296	1.1626287911254272	169.41593752451135	145.71799599123668	26.957949749408506	48.41492036452129	57.333798043938856	6.579147392485567	2.334567298582428	3.4076427296146097	3.9539765326581247	9.19343915928699	0 0 0 1 1 -1 2 0 -1 0 -1 0 0 0 -1 0 0 0 -1 1 0 | 0 1 -1 0 1 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 | -1 0 0 0 1 0 1 0 -1 -1 -1 0 -1 0 0 0 1 0 0 1 0 | 0 -2 0 1 1 1 0 1 0 -1 0 1 1 0 -1 1 -1 0 0 0 1 | 0 -1 -1 0 1 0 0 1 0 -1 0 1 0 1 0 1 0 0 0 0 0 | 0 1 -1 0 1 0 0 0 0 0 0 0 1 -1 -1 0 0 0 -1 0 1 | 0 0 0 0 0 0 0 -1 0 1 0 0 0 0 0 0 0 0 0 0 0 | 1 -1 0 1 -1 1 0 0 1 0 0 0 0 0 0 0 -1 0 0 0 -1 | 0 2 -1 -1 0 -1 0 -1 0 1 -1 -1 0 0 1 -1 1 0 0 0 0 | 0 0 -1 0 0 1 -2 0 1 -1 1 0 0 0 0 0 0 0 1 -1 0 | 0 -1 1 1 0 1 1 1 -1 0 1 0 1 0 -1 0 -2 -1 0 0 -1 | 1 1 -1 0 -2 0 -1 -1 1 2 0 0 -1 0 1 -1 1 1 0 0 -1 | 0 1 0 0 -1 0 0 -1 1 1 0 -1 0 0 1 -1 0 0 -1 0 -1 | 1 2 -1 0 -1 -1 -1 -2 1 1 0 -1 0 -1 0 -1 1 1 0 0 0 | -1 0 1 0 0 0 0 0 -1 0 0 -1 -1 0 0 -1 0 0 1 0 0 | 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 -1 0 -1 0 -1 | 0 1 -1 -1 0 -1 -1 -1 1 0 0 0 0 0 0 0 1 1 0 0 1
23	1	53.95033731114603	0.8578385553989915	151.4275526169176	176.52220416519606	28.56070331331008	48.105515692128115	56.67644596114411	7.256307508576015	3.403861419489587	3.9179175721391557	4.13388056751054	8.352142390363047	1 0 -1 0 0 0 -1 -1 1 0 0 0 1 0 0 0 0 1 0 -1 1 | 0 1 -1 0 0 0 -2 -2 1 0 0 0 0 -1 0 0 1 1 1 0 1 | 0 0 0 0 0 0 0 0 0 0 0 1 0 -1 0 1 0 0 0 1 0 | 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 -1 0 -1 | -1 -1 1 1 1 0 0 1 -1 -1 0 0 0 0 0 0 0 0 0 0 0 | 0 0 0 0 1 1 0 0 0 -1 0 0 0 0 0 0 -1 0 0 0 0 | -1 0 1 1 2 0 2 2 -2 -1 -1 0 1 0 -1 0 -1 -1 -1 0 0 | 0 0 0 1 1 0 1 1 0 0 -1 0 0 1 0 0 -1 0 -1 -1 -1 | -1 -1 0 0 1 1 -1 1 0 -2 1 0 1 0 -1 1 -1 0 1 -1 1 | -1 0 1 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 1 0 | -1 1 0 0 0 -1 1 -1 -1 1 -1 -1 -1 0 0 -1 1 0 0 1 0 | 0 0 0 0 0 0 1 0 -1 1 0 1 0 0 0 0 0 0 0 0 0 | 0 1 -1 -1 -1 0 -2 -2 2 0 0 -1 0 -1 0 0 1 1 1 0 1 | 0 1 -1 -1 0 0 -1 0 1 0 1 0 0 0 1 0 0 0 0 -1 0 | 1 -1 0 1 1 0 1 1 0 0 -1 1 0 1 0 1 -1 0 -1 0 -1 | 0 1 -1 -1 1 0 -1 0 0 -1 0 0 0 1 0 0 0 0 0 -1 1 | 1 1 -1 -1 -1 -1 -1 -2 1 2 0 0 0 0 0 0 1 1 0 0 0
24	1	57.67601433765265	1.548560350288675	132.11806154971856	85.3167017514621	39.60876881529057	50.17620646345029	57.250329591123474	2.5036320418325104	0.8170523228799311	4.0550517353701405	4.508849934384561	7.918533703595978	0 -2 1 1 1 0 1 1 -1 -1 -1 1 1 0 -1 1 -1 0 0 0 1 | 1 2 -1 -1 -1 -1 0 -1 1 2 0 0 0 0 1 0 0 0 -1 0 -1 | 0 1 0 0 -1 -1 0 -2 0 1 -1 -1 -2 0 1 -1 2 1 0 1 -1 | 0 -2 0 1 1 1 0 1 -1 -1 0 1 0 1 0 1 -1 0 0 -1 0 | 0 1 -1 -1 0 -1 0 -1 0 1 0 0 0 0 1 0 1 1 -1 0 0 | 1 0 -1 0 0 0 1 0 0 0 -1 0 -1 1 1 0 0 0 -1 0 -1 | -1 1 0 -1 1 0 -1 0 0 0 0 -1 1 0 -1 -1 0 0 1 -1 1 | 0 0 0 0 0 0 0 0 0 0 0 -1 0 1 0 -1 -1 0 0 -1 0 | -1 0 0 0 1 0 0 1 -1 0 0 0 0 0 0 -1 0 0 0 0 0 | 0 1 -1 -1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 -1 0 0 | 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 1 0 0 0 | -1 -1 0 1 2 1 0 1 -1 -1 0 1 1 0 -2 1 -1 0 0 0 1 | 0 0 -1 -1 1 0 -1 0 1 -1 1 1 1 0 0 1 0 0 0 -1 1 | 0 0 -1 -1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 | -1 0 1 0 0 1 0 0 0 -1 0 0 0 -1 0 0 0 0 0 1 0 | 0 0 0 1 0 -1 2 1 -1 0 -1 0 0 0 0 0 0 0 -1 1 -1 | -1 0 -1 -1 2 0 -1 0 0 -1 0 0 1 0 -1 1 0 1 0 -1 2
