LLL start
LLL done
STEP|n=13200000|unique=100351|accepted=98973|rate=120688.7/s|walker_min=72.892|walker_med=128.130|walker_max=173.273
STEP|n=13300000|unique=100385|accepted=99007|rate=120673.9/s|walker_min=54.712|walker_med=150.440|walker_max=179.820
STEP|n=13400000|unique=100419|accepted=99041|rate=120683.3/s|walker_min=69.004|walker_med=143.947|walker_max=178.651
STEP|n=13500000|unique=100472|accepted=99094|rate=120693.0/s|walker_min=59.319|walker_med=164.218|walker_max=179.420
STEP|n=13600000|unique=100523|accepted=99145|rate=120705.6/s|walker_min=71.923|walker_med=161.043|walker_max=177.401
STEP|n=13700000|unique=100559|accepted=99181|rate=120723.3/s|walker_min=104.555|walker_med=166.103|walker_max=179.922
STEP|n=13800000|unique=100627|accepted=99249|rate=120751.0/s|walker_min=111.011|walker_med=164.707|walker_max=179.811
STEP|n=13900000|unique=100662|accepted=99284|rate=120775.4/s|walker_min=107.278|walker_med=163.769|walker_max=179.357
STEP|n=14000000|unique=100705|accepted=99327|rate=120803.0/s|walker_min=109.798|walker_med=164.409|walker_max=178.333
STEP|n=14100000|unique=100746|accepted=99368|rate=120833.4/s|walker_min=104.555|walker_med=155.692|walker_max=176.373
STEP|n=14200000|unique=100779|accepted=99401|rate=120855.9/s|walker_min=100.668|walker_med=155.119|walker_max=179.538
STEP|n=14300000|unique=100831|accepted=99453|rate=120870.7/s|walker_min=114.720|walker_med=165.241|walker_max=179.437
STEP|n=14400000|unique=100871|accepted=99493|rate=120882.4/s|walker_min=101.923|walker_med=164.183|walker_max=179.613
STEP|n=14500000|unique=100917|accepted=99539|rate=120896.1/s|walker_min=61.697|walker_med=150.875|walker_max=179.242
STEP|n=14600000|unique=100949|accepted=99571|rate=120899.1/s|walker_min=106.101|walker_med=141.711|walker_max=177.637
STEP|n=14700000|unique=100970|accepted=99592|rate=120901.4/s|walker_min=54.712|walker_med=139.056|walker_max=179.770
STEP|n=14800000|unique=100985|accepted=99607|rate=120894.5/s|walker_min=62.312|walker_med=129.038|walker_max=175.194
STEP|n=14900000|unique=100995|accepted=99617|rate=120862.0/s|walker_min=62.312|walker_med=117.132|walker_max=174.346
STEP|n=15000000|unique=101004|accepted=99626|rate=120810.8/s|walker_min=54.712|walker_med=90.541|walker_max=165.961
STEP|n=15100000|unique=101019|accepted=99641|rate=120756.8/s|walker_min=67.732|walker_med=110.054|walker_max=177.745
STEP|n=15200000|unique=101047|accepted=99669|rate=120715.1/s|walker_min=92.251|walker_med=135.129|walker_max=173.903
STEP|n=15300000|unique=101067|accepted=99689|rate=120705.2/s|walker_min=54.712|walker_med=134.820|walker_max=175.289
STEP|n=15400000|unique=101091|accepted=99713|rate=120679.8/s|walker_min=86.326|walker_med=152.612|walker_max=178.096
STEP|n=15500000|unique=101122|accepted=99744|rate=120690.4/s|walker_min=106.245|walker_med=156.713|walker_max=179.135
STEP|n=15600000|unique=101145|accepted=99767|rate=120704.1/s|walker_min=103.836|walker_med=161.694|walker_max=177.704
STEP|n=15700000|unique=101167|accepted=99789|rate=120720.7/s|walker_min=100.870|walker_med=156.240|walker_max=177.502
STEP|n=15800000|unique=101190|accepted=99812|rate=120740.5/s|walker_min=110.526|walker_med=158.796|walker_max=179.069
STEP|n=15900000|unique=101226|accepted=99848|rate=120761.0/s|walker_min=116.099|walker_med=160.347|walker_max=179.234
STEP|n=16000000|unique=101256|accepted=99878|rate=120781.2/s|walker_min=102.809|walker_med=167.493|walker_max=178.886
STEP|n=16100000|unique=101280|accepted=99902|rate=120805.3/s|walker_min=104.863|walker_med=165.792|walker_max=179.912
STEP|n=16200000|unique=101325|accepted=99947|rate=120828.9/s|walker_min=115.801|walker_med=158.120|walker_max=178.053
STEP|n=16300000|unique=101352|accepted=99974|rate=120845.9/s|walker_min=118.880|walker_med=159.300|walker_max=175.325
STEP|n=16400000|unique=101381|accepted=100003|rate=120865.2/s|walker_min=81.902|walker_med=154.697|walker_max=179.018
STEP|n=16500000|unique=101408|accepted=100030|rate=120894.1/s|walker_min=95.174|walker_med=148.814|walker_max=179.063
STEP|n=16600000|unique=101442|accepted=100064|rate=120915.7/s|walker_min=83.077|walker_med=148.923|walker_max=178.632
STEP|n=16700000|unique=101458|accepted=100080|rate=120930.2/s|walker_min=88.748|walker_med=137.904|walker_max=178.630
STEP|n=16800000|unique=101479|accepted=100101|rate=120936.6/s|walker_min=68.467|walker_med=135.124|walker_max=179.132
STEP|n=16900000|unique=101487|accepted=100109|rate=120921.1/s|walker_min=65.691|walker_med=121.784|walker_max=179.569
STEP|n=17000000|unique=101490|accepted=100112|rate=120881.3/s|walker_min=61.697|walker_med=98.916|walker_max=154.133
STEP|n=17100000|unique=101490|accepted=100112|rate=120845.9/s|walker_min=62.312|walker_med=122.722|walker_max=172.942
STEP|n=17200000|unique=101503|accepted=100125|rate=120832.5/s|walker_min=59.319|walker_med=132.125|walker_max=177.521
STEP|n=17300000|unique=101520|accepted=100142|rate=120844.7/s|walker_min=64.147|walker_med=140.989|walker_max=179.561
STEP|n=17400000|unique=101536|accepted=100158|rate=120862.7/s|walker_min=77.758|walker_med=154.085|walker_max=179.632
STEP|n=17500000|unique=101549|accepted=100171|rate=120866.3/s|walker_min=64.147|walker_med=157.664|walker_max=179.117
STEP|n=17600000|unique=101557|accepted=100179|rate=120872.0/s|walker_min=105.547|walker_med=154.136|walker_max=178.888
STEP|n=17700000|unique=101570|accepted=100192|rate=120888.6/s|walker_min=95.885|walker_med=154.648|walker_max=179.152
STEP|n=17800000|unique=101592|accepted=100214|rate=120927.1/s|walker_min=72.892|walker_med=164.681|walker_max=178.922
STEP|n=17900000|unique=101607|accepted=100229|rate=120962.3/s|walker_min=92.556|walker_med=158.865|walker_max=177.253
STEP|n=18000000|unique=101631|accepted=100253|rate=120995.5/s|walker_min=122.007|walker_med=165.290|walker_max=179.811
STEP|n=18100000|unique=101658|accepted=100280|rate=121014.8/s|walker_min=77.099|walker_med=156.500|walker_max=178.150
STEP|n=18200000|unique=101686|accepted=100308|rate=121028.3/s|walker_min=107.795|walker_med=169.245|walker_max=179.955
STEP|n=18300000|unique=101704|accepted=100326|rate=121047.8/s|walker_min=100.165|walker_med=158.285|walker_max=176.212
STEP|n=18400000|unique=101720|accepted=100342|rate=121081.4/s|walker_min=98.688|walker_med=155.334|walker_max=177.886
STEP|n=18500000|unique=101737|accepted=100359|rate=121103.6/s|walker_min=97.274|walker_med=149.326|walker_max=175.319
STEP|n=18600000|unique=101749|accepted=100371|rate=121117.0/s|walker_min=89.678|walker_med=151.062|walker_max=177.646
STEP|n=18700000|unique=101771|accepted=100393|rate=121133.5/s|walker_min=69.428|walker_med=139.935|walker_max=177.130
STEP|n=18800000|unique=101787|accepted=100409|rate=121142.3/s|walker_min=69.428|walker_med=139.267|walker_max=177.265
STEP|n=18900000|unique=101794|accepted=100416|rate=121124.7/s|walker_min=61.697|walker_med=117.071|walker_max=178.197
STEP|n=19000000|unique=101796|accepted=100418|rate=121091.2/s|walker_min=54.712|walker_med=93.098|walker_max=162.783
STEP|n=19100000|unique=101801|accepted=100423|rate=121071.4/s|walker_min=54.712|walker_med=116.076|walker_max=176.639
STEP|n=19200000|unique=101812|accepted=100434|rate=121043.6/s|walker_min=87.396|walker_med=132.283|walker_max=177.488
STEP|n=19300000|unique=101815|accepted=100437|rate=121028.4/s|walker_min=99.526|walker_med=140.671|walker_max=179.778
STEP|n=19400000|unique=101840|accepted=100462|rate=121033.5/s|walker_min=102.000|walker_med=152.604|walker_max=179.289
STEP|n=19500000|unique=101850|accepted=100472|rate=121057.7/s|walker_min=123.211|walker_med=156.748|walker_max=179.869
STEP|n=19600000|unique=101863|accepted=100485|rate=121086.6/s|walker_min=93.054|walker_med=146.669|walker_max=179.138
STEP|n=19700000|unique=101869|accepted=100491|rate=121107.4/s|walker_min=95.188|walker_med=161.063|walker_max=179.876
STEP|n=19800000|unique=101890|accepted=100512|rate=121119.7/s|walker_min=111.228|walker_med=164.482|walker_max=179.710
STEP|n=19900000|unique=101905|accepted=100527|rate=121133.9/s|walker_min=110.848|walker_med=162.903|walker_max=179.712
STEP|n=20000000|unique=101928|accepted=100550|rate=121158.9/s|walker_min=103.296|walker_med=164.204|walker_max=178.795
STEP|n=20100000|unique=101951|accepted=100573|rate=121196.1/s|walker_min=112.099|walker_med=158.856|walker_max=179.622
STEP|n=20200000|unique=101968|accepted=100590|rate=121229.8/s|walker_min=93.259|walker_med=155.529|walker_max=179.516
STEP|n=20300000|unique=101994|accepted=100616|rate=121253.7/s|walker_min=83.693|walker_med=161.452|walker_max=177.604
STEP|n=20400000|unique=102002|accepted=100624|rate=121264.3/s|walker_min=54.712|walker_med=155.787|walker_max=179.197
STEP|n=20500000|unique=102013|accepted=100635|rate=121269.8/s|walker_min=117.802|walker_med=160.693|walker_max=179.387
STEP|n=20600000|unique=102025|accepted=100647|rate=121284.4/s|walker_min=97.946|walker_med=151.099|walker_max=178.078
STEP|n=20700000|unique=102035|accepted=100657|rate=121300.5/s|walker_min=70.283|walker_med=150.130|walker_max=176.638
STEP|n=20800000|unique=102044|accepted=100666|rate=121314.4/s|walker_min=73.149|walker_med=129.334|walker_max=179.663
STEP|n=20900000|unique=102054|accepted=100676|rate=121295.1/s|walker_min=68.467|walker_med=112.764|walker_max=176.259
STEP|n=21000000|unique=102055|accepted=100677|rate=121243.2/s|walker_min=54.712|walker_med=83.245|walker_max=138.209
STEP|n=21100000|unique=102058|accepted=100680|rate=121193.5/s|walker_min=62.312|walker_med=114.985|walker_max=168.207
STEP|n=21200000|unique=102068|accepted=100690|rate=121192.3/s|walker_min=67.888|walker_med=119.351|walker_max=177.125
STEP|n=21300000|unique=102080|accepted=100702|rate=121206.1/s|walker_min=93.022|walker_med=138.834|walker_max=179.780
STEP|n=21400000|unique=102091|accepted=100713|rate=121218.4/s|walker_min=92.609|walker_med=154.183|walker_max=176.802
STEP|n=21500000|unique=102101|accepted=100723|rate=121221.6/s|walker_min=69.004|walker_med=152.581|walker_max=175.496
STEP|n=21600000|unique=102113|accepted=100735|rate=121225.1/s|walker_min=85.456|walker_med=160.903|walker_max=179.281
STEP|n=21700000|unique=102128|accepted=100750|rate=121243.7/s|walker_min=93.036|walker_med=156.173|walker_max=175.306
STEP|n=21800000|unique=102150|accepted=100772|rate=121273.6/s|walker_min=102.494|walker_med=157.767|walker_max=178.372
STEP|n=21900000|unique=102162|accepted=100784|rate=121304.4/s|walker_min=71.923|walker_med=153.211|walker_max=178.712
STEP|n=22000000|unique=102174|accepted=100796|rate=121323.8/s|walker_min=112.673|walker_med=154.614|walker_max=177.975
