i	j	c0	c1	c2
0	1	-1	0	1
0	2	1.5695259772085823	1	-2.4676454722532011
0	3	0.14160020957756611	-0.3340693178572412	0.15843395748619632
0	4	0.14160020957756528	-0.33406931785724359	0.15843395748619457
0	5	-0.14158312401073617	0.33407596716450511	-0.15845701492551828
0	6	-0.059062072038555846	0.0073432859327993809	0.13465860595772253
0	7	0.14160020957756389	-0.33406931785724631	0.1584339574861931
0	8	-0.12061395346111968	0.26667602518283212	-0.12443901871305456
1	2	0.61862639672078357	0.11160230913357204	-0.71885860624563913
1	3	0.14160020957756653	-0.33406931785724125	0.15843395748619787
1	4	0.14160020957756614	-0.33406931785724342	0.1584339574861954
1	5	-0.14157748764926864	0.33406266868294771	-0.15845070766144387
1	6	-0.059062072038554889	0.0073432859327984224	0.13465860595772303
1	7	0.14160020957756508	-0.3340693178572457	0.15843395748619357
1	8	-0.12061395346111672	0.26667602518282518	-0.12443901871305064
2	3	0.14160020957756578	-0.33406931785724137	0.15843395748619568
2	4	0.14160020957756492	-0.33406931785724375	0.15843395748619415
2	5	-0.14158595161991647	0.33408263865084492	-0.15846017910828084
2	6	-0.059062072038556304	0.0073432859327999438	0.1346586059577223
2	7	0.141600209577563	-0.3340693178572462	0.15843395748619296
2	8	-0.12061395346112112	0.26667602518283551	-0.12443901871305654
3	4	-0.15920222584582308	-0.22613040646933405	0.42744784004906994
3	5	-0.14160020957767608	0.33406931785755717	-0.15843395748637423
3	6	-0.059062072038557102	0.0073432859327982368	0.13465860595772408
3	7	-0.15128847447936047	0.024715537482293888	0.13066818131745994
3	8	-0.1206139534611284	0.26667602518282973	-0.12443901871304185
4	5	-0.14160020957767686	0.33406931785755689	-0.15843395748637451
4	6	-0.059062072038558178	0.0073432859327986627	0.13465860595772414
4	7	-0.50985207175290337	0.38029975711444136	0.10362068988815369
4	8	-0.12061395346112883	0.26667602518282968	-0.12443901871304185
5	6	-0.059062072038195496	0.0073432859322672545	0.13465860595792345
5	7	0.14160020957767672	-0.33406931785755584	0.1584339574863744
5	8	-0.12061395345961043	0.26667602517975397	-0.12443901871165708
6	7	0.059062072038558372	-0.0073432859327972637	-0.13465860595772439
6	8	0.1484645964733452	-0.12259353891204657	-0.097544218982202613
7	8	-0.12061395346112923	0.26667602518282862	-0.12443901871304217
