trial	slot	rank_before	candidate_norm	orthogonal_height	orthogonal_ratio	new_block_dim	new_block_norm	new_block_projection_share	previous_coefficient	previous_abs_coefficient	previous_coeff_num	previous_coeff_den	previous_coeff_rational	previous_coeff_rational_error	previous_residual_corr	previous_energy_share	last_increment_corr	new_block_max_energy_share	new_block_last_energy_share	alpha_l2	alpha_max_abs	alpha_coefficients	alpha_rationals
52	4	20	64.87709862546677	2.4828483006005087	0.03827002676142941	3	45.420069685482375	0.7279528073339301	-6.136947884370664	6.136947884370664	-43	7	-6.142857142857143	0.005909258486479274	0.02387314641936603	0.9617125218353348	0.9806694253597055	0.9617125218353348	0.9617125218353348	221.274372886877	217.01862846849733	-217.018628468497 42.7504487087272 -6.13694788437066	-217/1:0.0186285 171/4:0.000448709 -43/7:0.00590926
53	1	17	61.54154149438733	0.34972176524854603	0.005682694270510613	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
53	2	18	62.441746247755184	1.1082101646981286	0.017747904747906846	1	7.765827234187248	0.12661632982763082	-4.712295661373105	4.712295661373105	-33	7	-4.714285714285714	0.0019900529126095634	1.0	1.0	1.0	1.0	1.0	4.712295661373105	4.712295661373105	-4.7122956613731	-33/7:0.00199005
53	3	19	64.46833690409846	1.1436277441221208	0.017739370969400897	2	32.03017332475737	0.5058084553351834	5.370254997327107	5.370254997327107	43	8	5.375	0.004745002672892795	0.30933420103878667	0.9978210379863259	0.998909924861259	0.9978210379863259	0.9978210379863259	26.306927757640498	25.752957292501367	25.7529572925014 5.37025499732711	103/4:0.00295729 43/8:0.004745
53	4	20	64.08657975188758	1.522507495064147	0.023757040880611258	3	37.698097356928876	0.6025518480027873	-5.4678229569442145	5.4678229569442145	-60	11	-5.454545454545454	0.013277502398760355	0.07335845129524592	0.906972541713472	0.9523510601209367	0.906972541713472	0.906972541713472	149.723700566407	146.39990008982014	146.39990008982 30.892696177273 -5.46782295694421	732/5:9.99102e-05 278/9:0.00380729 -60/11:0.0132775
54	1	17	51.90027412495536	0.8780198820165808	0.016917442091011998	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
54	2	18	61.48046032917706	1.0425490385369685	0.016957404563254404	1	13.93571752444301	0.2305790724207441	-3.9839372762221332	3.9839372762221332	-4	1	-4.0	0.016062723777866772	1.0	1.0	1.0	1.0	1.0	3.9839372762221332	3.9839372762221332	-3.98393727622213	-4/1:0.0160627
54	3	19	59.89640481080215	0.8967240130380176	0.014971249374157693	2	2.8457081746221515	0.04823260289113281	-1.5401512499252235	1.5401512499252235	-17	11	-1.5454545454545454	0.005303295529321961	0.5950235806615269	0.8690262117964557	0.9322157538877229	0.8690262117964557	0.8690262117964557	5.6964896290056535	5.4843348020268365	-5.48433480202684 -1.54015124992522	-11/2:0.0156652 -17/11:0.0053033
54	4	20	66.52747740708085	1.6136680029878079	0.024255661959250194	3	3.3479335601741966	0.051575059157799134	-0.8815611731436157	0.8815611731436157	-7	8	-0.875	0.006561173143615706	0.1614113821360926	0.2081550143290658	0.45624008408848277	0.6419146504402805	0.2081550143290658	9.431797706839234	9.16365209384561	-9.16365209384561 -2.05161843033798 -0.881561173143616	-55/6:0.00301457 -25/12:0.0317149 -7/8:0.00656117
55	1	17	66.38387071164257	0.20423049593372866	0.0030765077984208325	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
55	2	18	61.92751691145604	0.6489637646520521	0.010479408783335208	1	35.95105300028821	0.5866824713397016	13.267695988526095	13.267695988526095	146	11	13.272727272727273	0.005031284201178821	1.0	1.0	1.0	1.0	1.0	13.267695988526095	13.267695988526095	13.2676959885261	146/11:0.00503128
55	3	19	59.668956459942706	0.898400604872613	0.015056415566371304	2	33.97708555893375	0.5781310907237671	-7.235504767126591	7.235504767126591	-65	9	-7.222222222222222	0.013282544904368976	0.14111331527656845	0.9999355124988021	0.9999677557295545	0.9999355124988021	0.9999355124988021	96.16747971835771	95.89489885361802	95.894898853618 -7.23550476712659	959/10:0.00510115 -65/9:0.0132825
55	4	20	66.65987316295039	2.48254530893594	0.0372419746864406	3	43.33746831024466	0.6752769203608061	6.6538440919966995	6.6538440919966995	20	3	6.666666666666667	0.012822574669967501	0.31306290116450175	0.917807790563417	0.9580228549274892	0.917807790563417	0.917807790563417	626.0387330908784	624.2484896254057	-624.248489625406 46.8406328867485 6.6538440919967	-2497/4:0.00151037 281/6:0.00729955 20/3:0.0128226
56	1	17	63.54337077812841	0.4482191877242627	0.007053752141813344	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
56	2	18	66.4738953378399	0.5355290904021217	0.008056231512842826	1	4.791670149211079	0.07266892435930307	3.269627180581054	3.269627180581054	36	11	3.272727272727273	0.00310009214621898	1.0	1.0	1.0	1.0	1.0	3.269627180581054	3.269627180581054	3.26962718058105	36/11:0.00310009
56	3	19	66.34493054483698	0.6508104825129379	0.009809498286732091	2	22.243170991536655	0.33858693853322863	-5.9410718001967995	5.9410718001967995	-71	12	-5.916666666666667	0.024405133530132517	0.07528177762612896	0.8497985166352344	0.9218451695568157	0.8497985166352344	0.8497985166352344	22.93800395780727	22.155263289640416	22.1552632896404 -5.9410718001968	133/6:0.0114034 -71/12:0.0244051
56	4	20	65.92750098916983	0.7736908476988589	0.011735479672222918	3	11.523396501738791	0.1768645068756163	-3.900313591051317	3.900313591051317	-39	10	-3.9	0.00031359105131700815	0.20903198649203247	0.8591580954981194	0.9269078139157741	0.8591580954981194	0.8591580954981194	95.56784617895069	92.25151048437493	92.2515104843749 -24.6507523318519 -3.90031359105132	369/4:0.00151048 -271/11:0.0143887 -39/10:0.000313591
57	1	17	53.6195375162559	0.3408319898079455	0.006356488802325365	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
57	2	18	62.82509118766767	1.5083603598195907	0.024008884528538117	1	12.560984536624959	0.20485411350274021	-6.070740451998241	6.070740451998241	-73	12	-6.083333333333333	0.012592881335091732	1.0	1.0	1.0	1.0	1.0	6.070740451998241	6.070740451998241	-6.07074045199824	-73/12:0.0125929
57	3	19	66.34741283149631	1.5443086801194852	0.02327609494045522	2	11.383114461928182	0.1756569320404435	-2.7264310259834637	2.7264310259834637	-30	11	-2.727272727272727	0.000841701289263419	0.20921051657767073	0.9849927595710612	0.9924680143818546	0.9849927595710612	0.9849927595710612	17.47343564413286	17.259418503246494	-17.2594185032465 -2.72643102598346	-69/4:0.0094185 -30/11:0.000841701
57	4	20	66.8976355524993	1.7194866614255062	0.025703250155621773	3	17.172918852212277	0.26347662743401606	-2.7651890207171683	2.7651890207171683	-25	9	-2.7777777777777777	0.012588757060609357	0.23719101744893545	0.6876059758842112	0.8292201009890023	0.6876059758842112	0.6876059758842112	60.23500298462975	59.429539245578745	-59.4295392455787 -9.42014751987864 -2.76518902071717	-416/7:0.000967817 -113/12:0.00348085 -25/9:0.0125888
58	1	17	62.15650845823374	0.28097026238135214	0.00452036752627685	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
58	2	18	53.18007289159446	0.2966911937133787	0.0055789918588147165	1	2.7635053382134083	0.05225659270432276	3.1361727388866596	3.1361727388866596	22	7	3.142857142857143	0.006684403970483199	1.0	1.0	1.0	1.0	1.0	3.1361727388866596	3.1361727388866596	3.13617273888666	22/7:0.0066844
58	3	19	62.96558960130116	0.8476391927703801	0.01346194323181346	2	32.98440502415656	0.530996351412566	10.287480408839256	10.287480408839256	72	7	10.285714285714286	0.0017661231249697096	0.5121044927385706	0.9519497926665494	0.9756791443228401	0.9519497926665494	0.9519497926665494	31.609191592128703	29.888270942723473	-29.8882709427235 10.2874804088393	-269/9:0.000617946 72/7:0.00176612
58	4	20	64.88846275821057	0.7688064970390514	0.01184812313868187	3	28.562586298065487	0.44545757047924056	-5.642973372904143	5.642973372904143	-62	11	-5.636363636363637	0.006609736540506006	0.0540336636518456	0.9449949803909298	0.9721085229494337	0.9449949803909298	0.9449949803909298	182.95868589345002	172.80205889066596	-172.802058890666 59.8455181155416 -5.64297337290414	-864/5:0.00205889 419/7:0.0116247 -62/11:0.00660974
59	1	17	64.68267054282526	0.05303399134157871	0.0008199103546051926	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
59	2	18	60.45680727774537	0.2963289454356328	0.004901498421414553	1	17.09190505982781	0.2841052055041332	-17.952216586574277	17.952216586574277	-215	12	-17.916666666666668	0.03554991990760925	1.0	1.0	1.0	1.0	1.0	17.952216586574277	17.952216586574277	-17.9522165865743	-215/12:0.0355499
59	3	19	63.96257187955027	1.5921285751116727	0.024891565931868018	2	8.223585392128477	0.13185068048960372	-0.03990004287529339	0.03990004287529339	0	1	0.0	0.03990004287529339	0.9904252282224005	5.736666378098671e-05	0.007574078411330762	0.999942633336219	5.736666378098671e-05	13.168408480867244	13.1683480325193	-13.1683480325193 -0.0399000428752934	-79/6:0.00168137 0/1:0.0399
59	4	20	65.07238972790319	4.365677421711254	0.06708955119008396	3	1.2714257679488694	0.020943742786400033	0.6409725043065055	0.6409725043065055	7	11	0.6363636363636364	0.004608867942869188	0.6789596659707696	0.5144769573300896	0.71727049104929	0.5144769573300896	0.5144769573300896	14.302993326989327	14.244427924727798	-14.2444279247278 -1.12296280341745 0.640972504306506	-57/4:0.00557208 -9/8:0.0020372 7/11:0.00460887
60	1	17	57.182232461617296	0.3968733265982607	0.006940500737963595	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
60	2	18	59.939338724537876	0.4067979564316957	0.006786827567471333	1	13.341319553806835	0.22410129622679034	5.797936272976612	5.797936272976612	29	5	5.8	0.0020637270233878624	1.0	1.0	1.0	1.0	1.0	5.797936272976612	5.797936272976612	5.79793627297661	29/5:0.00206373
60	3	19	64.84662025724887	0.5699757668083123	0.008789598664466982	2	28.455593640718533	0.44270502709503673	8.363307176242934	8.363307176242934	92	11	8.363636363636363	0.00032918739342946424	0.16344943419398855	0.999924498455999	0.9999622485154122	0.999924498455999	0.999924498455999	49.278374997041446	48.563497973527845	-48.5634979735278 8.36330717624293	-340/7:0.0079306 92/11:0.000329187
60	4	20	66.73300224853472	0.9929125601614714	0.014878883411592249	3	34.893186089465495	0.5307748476594593	-7.6389328858088925	7.6389328858088925	-84	11	-7.636363636363637	0.002569249445255828	0.06745575410414084	0.9531936790769958	0.9763163826736678	0.9531936790769958	0.9531936790769958	387.19617283535524	381.4872743030531	-381.487274303053 65.802602589408 -7.63893288580889	-763/2:0.0127257 329/5:0.00260259 -84/11:0.00256925
61	1	17	66.05690763398596	0.23146853992251692	0.003504077744678249	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
61	2	18	61.83474599290243	0.32651592728722534	0.005280460395595444	1	14.960391176219249	0.24322584409045644	8.03943426649108	8.03943426649108	8	1	8.0	0.03943426649107984	1.0	1.0	1.0	1.0	1.0	8.03943426649108	8.03943426649108	8.03943426649108	8/1:0.0394343
61	3	19	65.35414101897246	0.37687091875885415	0.005766595855792025	2	34.75345339123497	0.5348555477574722	-10.116829948399285	10.116829948399285	-91	9	-10.11111111111111	0.005718837288174683	0.050535903243564315	0.9616018823870728	0.9806130135721598	0.9616018823870728	0.9616018823870728	84.3436205968674	83.73467673063224	83.7346767306322 -10.1168299483993	921/11:0.007404 -91/9:0.00571884
61	4	20	63.99246544873162	0.6114352240541621	0.009554800237287641	3	39.30845223399145	0.6201926995293092	10.122502372209482	10.122502372209482	81	8	10.125	0.0024976277905182087	0.02939327680939302	0.9823866608322814	0.9911542063837905	0.9823866608322814	0.9823866608322814	860.9578829010492	854.66173705957	-854.66173705957 103.437547735336 10.1225023722095	-2564/3:0.00492961 931/9:0.00689671 81/8:0.00249763
62	1	17	62.04671480199929	0.350845287959622	0.005654534475825574	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
62	2	18	57.65249243029806	0.39465085520983934	0.0068453390057155415	1	16.061044143691543	0.2805038349660633	-6.765954358722063	6.765954358722063	-61	9	-6.777777777777778	0.011823419055714268	1.0	1.0	1.0	1.0	1.0	6.765954358722063	6.765954358722063	-6.76595435872206	-61/9:0.0118234
62	3	19	66.50261486752406	0.7306308134890571	0.010986497522608753	2	32.159507738815705	0.48895450245799255	-8.984628394713834	8.984628394713834	-9	1	-9.0	0.015371605286166101	0.05841549856658158	0.9906127068901901	0.9952952862794991	0.9906127068901901	0.9906127068901901	62.3677498263268	61.71719915070829	-61.7171991507083 -8.98462839471383	-432/7:0.00291344 -9/1:0.0153716
62	4	20	65.3749421214259	0.6704313737778875	0.010255173496484997	3	49.713956255808476	0.7683228832329214	7.374078783827966	7.374078783827966	59	8	7.375	0.0009212161720340006	0.22454402528479622	0.7991626986890005	0.8939590028010236	0.7991626986890005	0.7991626986890005	486.88439916610497	481.6846605837051	481.684660583705 70.5827802781227 7.37407878382797	4817/10:0.0153394 847/12:0.000553055 59/8:0.000921216
63	1	17	65.73497040435866	0.8216906648738131	0.012500053773802713	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
63	2	18	66.56410802884889	0.6386754430437094	0.009594892231815191	1	5.184728937523434	0.07864535330542208	-2.5119376275109127	2.5119376275109127	-5	2	-2.5	0.011937627510912652	1.0	1.0	1.0	1.0	1.0	2.5119376275109127	2.5119376275109127	-2.51193762751091	-5/2:0.0119376
63	3	19	65.42004784025167	0.6575246253087528	0.01005081235822929	2	37.65606013788727	0.581448317152639	7.437105545861745	7.437105545861745	67	9	7.444444444444445	0.007338898582699649	0.08601760383924692	0.9381088411191574	0.968560189724499	0.9381088411191574	0.9381088411191574	21.68113412620372	20.36568285371615	20.3656828537162 7.43710554586174	224/11:0.00204649 67/9:0.0073389
63	4	20	66.13369716341415	1.4327703137099377	0.021664754507367254	3	52.176974639105055	0.8064331869666808	7.51490334241458	7.51490334241458	15	2	7.5	0.01490334241457969	0.13089221687585903	0.7116720774218421	0.8436065892475249	0.7116720774218421	0.7116720774218421	168.75772940212298	157.89313669472259	-157.893136694723 -59.0969952317034 7.51490334241458	-1421/9:0.00424781 -591/10:0.00300477 15/2:0.0149033
64	1	17	65.98555916852447	0.20016946683369952	0.003033534448385513	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
64	2	18	58.67034930144421	0.4263198380024775	0.007266359295256205	1	15.277005080798618	0.2622930662856628	-8.73615227421181	8.73615227421181	-96	11	-8.727272727272727	0.008879546939082772	1.0	1.0	1.0	1.0	1.0	8.73615227421181	8.73615227421181	-8.73615227421181	-96/11:0.00887955
64	3	19	65.40612174494696	0.7076820131059236	0.010819813103512693	2	10.948976948785319	0.16923092727067468	-1.86434669513408	1.86434669513408	-13	7	-1.8571428571428572	0.007203837991222706	0.856548715431126	0.13533662913508832	0.367881270432579	0.8646633708649117	0.13533662913508832	23.23931557742035	23.16441235834129	-23.1644123583413 -1.86434669513408	-139/6:0.00225431 -13/7:0.00720384
64	4	20	64.88164368897228	0.6162934004286456	0.009498732852438432	3	6.09011794085388	0.09476518704885276	-1.5356008938097592	1.5356008938097592	-17	11	-1.5454545454545454	0.009853651644786243	0.4531053873679409	0.27401173756888797	0.5234613047483911	0.60967946604491	0.27401173756888797	28.701688037237894	28.61733170816301	-28.617331708163 -1.57389706995834 -1.53560089380976	-229/8:0.00766829 -11/7:0.0024685 -17/11:0.00985365
65	1	17	61.53265462601597	0.9360474397525635	0.015212206355173294	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
65	2	18	64.92711589771358	0.88702102992373	0.013661796272009776	1	30.814021489912008	0.4811676427639162	-5.737533848728655	5.737533848728655	-63	11	-5.7272727272727275	0.010261121455927835	1.0	1.0	1.0	1.0	1.0	5.737533848728655	5.737533848728655	-5.73753384872866	-63/11:0.0102611
65	3	19	66.56973816359667	0.9254234097862337	0.01390156301219008	2	42.62767158103305	0.6493733957144957	6.717883006370814	6.717883006370814	47	7	6.714285714285714	0.0035972920850992907	0.08122207225331468	0.9390899173277104	0.9690665185257978	0.9390899173277104	0.9390899173277104	40.76689086683256	40.209568996209725	40.2095689962097 6.71788300637081	201/5:0.009569 47/7:0.00359729
65	4	20	62.33867771201514	0.7214208071432395	0.011572603616585743	3	45.53378075713818	0.738977731959664	6.511839421341879	6.511839421341879	13	2	6.5	0.011839421341878875	0.12251003468841531	0.8618151697760578	0.9283400076351648	0.8618151697760578	0.8618151697760578	277.48737743020195	273.56650822222196	-273.566508222222 -46.0239737478518 6.51183942134188	-1915/7:0.00492035 -46/1:0.0239737 13/2:0.0118394
66	1	17	58.39331890619134	0.3072224034166311	0.005261259492891349	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
66	2	18	63.42101927480201	0.2907621227735149	0.0045846333928133256	1	0.18074351073632394	0.002863025099059276	0.7670168693333257	0.7670168693333257	7	9	0.7777777777777778	0.0107609084444521	1.0	1.0	1.0	1.0	1.0	0.7670168693333257	0.7670168693333257	0.767016869333326	7/9:0.0107609
66	3	19	64.77191007858318	0.5597800007576552	0.00864232659000659	2	28.415247232279295	0.44252148617153536	-9.71947955647685	9.71947955647685	-68	7	-9.714285714285714	0.005193842191136611	0.8851339666497609	0.96665702857775	0.9831871788107034	0.96665702857775	0.96665702857775	11.267018142496953	9.71947955647685	5.69889594347748 -9.71947955647685	57/10:0.00110406 -68/7:0.00519384
66	4	20	60.14366335059948	0.5119960352548532	0.00851288409670426	3	45.07154931531077	0.7558324518575519	-8.690340517561301	8.690340517561301	-87	10	-8.7	0.009659482438697964	0.11182279379671095	0.9379689873041426	0.968487990273572	0.9379689873041426	0.9379689873041426	101.9068972617958	87.53492052217673	51.4502806638724 -87.5349205221767 -8.6903405175613	566/11:0.00426479 -963/11:0.010534 -87/10:0.00965948
67	1	17	60.736687001316724	0.1682776647522033	0.002770609874531931	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
67	2	18	63.741471225428484	0.5521256181698107	0.008661952847262651	1	31.015691638820645	0.49083736096260216	13.576177167716487	13.576177167716487	95	7	13.571428571428571	0.004748596287916129	1.0	1.0	1.0	1.0	1.0	13.576177167716487	13.576177167716487	13.5761771677165	95/7:0.0047486
67	3	19	65.82500882279811	0.8721567788034861	0.013249626462661705	2	36.451987170247655	0.5612068758052005	8.076409545435107	8.076409545435107	97	12	8.083333333333334	0.006923787898227118	0.022834627949926415	0.987991837469014	0.993977785198952	0.987991837469014	0.987991837469014	111.55233682011736	111.25958591907178	-111.259585919072 8.07640954543511	-445/4:0.00958592 97/12:0.00692379
67	4	20	64.67754503357149	0.9621656218289232	0.014876347290694198	3	39.93660424227742	0.6267969305212552	6.57771690009642	6.57771690009642	79	12	6.583333333333333	0.0056164332369128545	0.08342605505728784	0.9448737457994695	0.9720461644384332	0.9448737457994695	0.9448737457994695	761.2078425454566	759.1820443779973	759.182044377997 -55.1065938625811 6.57771690009642	8351/11:0.000226196 -496/9:0.00451725 79/12:0.00561643
68	1	17	61.492040966279895	0.20610223074299938	0.0033516895439528295	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
68	2	18	65.84469560362278	0.6578247410814555	0.009990550264541915	1	14.735599409831917	0.22605164529073157	8.45556353410553	8.45556353410553	93	11	8.454545454545455	0.0010180795600742698	1.0	1.0	1.0	1.0	1.0	8.45556353410553	8.45556353410553	8.45556353410553	93/11:0.00101808
68	3	19	65.63401233540401	1.0553459621328756	0.016079254102885396	2	33.829687920329576	0.5238523775760652	-6.854993192738561	6.854993192738561	-48	7	-6.857142857142857	0.002149664404296203	0.08973754427521376	0.913747638858924	0.9559014796823593	0.913747638858924	0.913747638858924	62.10495267711663	61.725474606149476	61.7254746061495 -6.85499319273856	679/11:0.00179812 -48/7:0.00214966
68	4	20	63.40905961170093	1.4495341280748875	0.022860047711658598	3	46.270450580433845	0.7467851023594697	-6.423505126304579	6.423505126304579	-45	7	-6.428571428571429	0.005066302266850009	0.3862952745036842	0.9410989183306784	0.9701025298032566	0.9410989183306784	0.9410989183306784	383.61523945778754	381.1985697512423	381.198569751242 -42.5093042257254 -6.42350512630458	1906/5:0.00143025 -85/2:0.00930423 -45/7:0.0050663
69	1	17	61.57793502390077	0.4113545716196825	0.006680226796498127	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
69	2	18	65.33904162127529	0.48138130059594175	0.0073674374256386	1	24.101323852317616	0.3716033500615363	-7.654419941890189	7.654419941890189	-23	3	-7.666666666666667	0.012246724776478146	1.0	1.0	1.0	1.0	1.0	7.654419941890189	7.654419941890189	-7.65441994189019	-23/3:0.0122467
69	3	19	65.55844255066089	0.7026156324156005	0.01071739359690627	2	43.738287777679645	0.6743925697349356	-8.96922569185341	8.96922569185341	-9	1	-9.0	0.0307743081465901	0.2035282661581291	0.8853955661053244	0.9409546036368197	0.8853955661053244	0.8853955661053244	72.70040675871624	72.14500768155335	-72.1450076815534 -8.96922569185341	-505/7:0.00215054 -9/1:0.0307743
69	4	20	63.761940705181516	1.2702662051883706	0.01992201289891329	3	38.63653719285773	0.6182669531900921	-6.7036874333766985	6.7036874333766985	-67	10	-6.7	0.0036874333766983014	0.3051818855064617	0.8172353152387308	0.9040106831441379	0.8172353152387308	0.8172353152387308	517.2174370488073	513.2124745899409	-513.212474589941 -63.8896993841867 -6.7036874333767	-4619/9:0.00974763 -575/9:0.000810495 -67/10:0.00368743
70	1	17	62.30725402676838	0.7506498185574628	0.012047550967901255	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
70	2	18	64.89136745579907	0.6585546353795166	0.010148570776044948	1	8.667399996783205	0.13493726362280442	3.398018412326425	3.398018412326425	17	5	3.4	0.001981587673574925	1.0	1.0	1.0	1.0	1.0	3.398018412326425	3.398018412326425	3.39801841232642	17/5:0.00198159
70	3	19	66.20523321616048	0.8369129700283509	0.012641190573195703	2	19.25393904496468	0.2945454154622238	5.025218837173118	5.025218837173118	5	1	5.0	0.025218837173118125	0.6028323139517181	0.8637382979559253	0.9293752191423684	0.8637382979559253	0.8637382979559253	16.01510630328928	15.20627520282914	-15.2062752028291 5.02521883717312	-76/5:0.0062752 5/1:0.0252188
70	4	20	66.27442355925645	1.0322776848845905	0.015575807822177788	3	39.71801132317744	0.6087784328807508	-6.777564943759797	6.777564943759797	-61	9	-6.777777777777778	0.00021283401798033452	0.03341098185529205	0.9679215932502393	0.9838300631970134	0.9679215932502393	0.9679215932502393	113.56215416415783	107.6755854207228	-107.675585420723 35.4456735884888 -6.7775649437598	-323/3:0.00891875 319/9:0.00122914 -61/9:0.000212834
71	1	17	54.475790283024416	0.6370891338728413	0.011694903930037507	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
71	2	18	66.40997542641703	0.5455117199998512	0.008214303897827579	1	1.5276969543770293	0.02319455543108272	-1.5485260208545475	1.5485260208545475	-17	11	-1.5454545454545454	0.003071475400002077	1.0	1.0	1.0	1.0	1.0	1.5485260208545475	1.5485260208545475	-1.54852602085455	-17/11:0.00307148
71	3	19	66.4451234188618	0.6697129457153039	0.010079188829156307	2	12.944171329066426	0.1967934709331996	-4.319443665050863	4.319443665050863	-13	3	-4.333333333333333	0.013889668282470069	0.8516853414522224	0.7862949047645813	0.8867327132595151	0.7862949047645813	0.7862949047645813	6.313783481542582	4.605026414283845	-4.60502641428385 -4.31944366505086	-23/5:0.00502641 -13/3:0.0138897
71	4	20	60.043834177148106	0.6845220864415964	0.011400372674770268	3	37.557325664109264	0.6327116056654801	-7.229258424958743	7.229258424958743	-65	9	-7.222222222222222	0.007036202736520281	0.23007579829775612	0.9319262258478408	0.9653632610825009	0.9319262258478408	0.9319262258478408	49.13164290251012	36.482068788974736	-36.4820687889747 -32.1047475274523 -7.22925842495874	-73/2:0.0179312 -321/10:0.00474753 -65/9:0.0070362
72	1	17	62.128808459115575	0.7830076922315072	0.012602972946870091	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
72	2	18	64.51523539184328	1.243209074621781	0.019270007573729802	1	16.80112781338543	0.2655380077311112	-4.63218828154846	4.63218828154846	-51	11	-4.636363636363637	0.004175354815176391	1.0	1.0	1.0	1.0	1.0	4.63218828154846	4.63218828154846	-4.63218828154846	-51/11:0.00417535
72	3	19	64.56486119046255	1.2929504461801073	0.02002560560559372	2	16.921021476745192	0.2674333883345582	-2.5710543908199153	2.5710543908199153	-18	7	-2.5714285714285716	0.0003741806086563493	0.509098101466214	0.4856687090381516	0.6968993535928639	0.5143312909618485	0.4856687090381516	15.458805424800682	15.243501713231531	-15.2435017132315 -2.57105439081992	-61/4:0.00649829 -18/7:0.000374181
72	4	20	64.11636907502509	2.423255115269697	0.0377946404362691	3	25.79905404111104	0.4181836899648262	-4.357664635858481	4.357664635858481	-48	11	-4.363636363636363	0.00597172777788213	0.05177495554004118	0.9516685257559553	0.9755349946342035	0.9516685257559553	0.9516685257559553	72.09302946036456	70.9495514786749	-70.9495514786749 -12.0240093425297 -4.35766463585848	-851/12:0.0328848 -12/1:0.0240093 -48/11:0.00597173
73	1	17	60.10650573109223	0.12701263067196322	0.0021131261770597556	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
73	2	18	64.7947245214812	0.14519701393440698	0.002240877093107638	1	2.178601704574383	0.03369864852175549	4.141574366124956	4.141574366124956	29	7	4.142857142857143	0.0012827767321867967	1.0	1.0	1.0	1.0	1.0	4.141574366124956	4.141574366124956	4.14157436612496	29/7:0.00128278
73	3	19	64.99557296574984	0.48674150877928923	0.007488840955918385	2	31.132815040396526	0.48261322267421797	-14.250910755351764	14.250910755351764	-57	4	-14.25	0.0009107553517644362	0.4658386820278049	0.9471625850241793	0.9732227828324711	0.9471625850241793	0.9471625850241793	57.22528036627981	55.42241654459258	55.4224165445926 -14.2509107553518	665/12:0.00574988 -57/4:0.000910755
73	4	20	64.40781890430293	2.456056229178678	0.038132889313141995	3	36.37781126811573	0.5871957422564614	8.456630842251966	8.456630842251966	93	11	8.454545454545455	0.0020853877065114546	0.017285006102818457	0.9568779875581764	0.9782014043938888	0.9568779875581764	0.9568779875581764	487.818953644533	472.2132790782842	-472.213279078284 122.108296162789 8.45663084225197	-4250/9:0.00894314 1099/9:0.00281495 93/11:0.00208539
74	1	17	66.60333509992358	0.23391989053104112	0.0035121347929513744	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
74	2	18	66.71371204256836	0.6929333460590783	0.010386670518602455	1	0.7117017394169572	0.010779965845125469	1.7442769332375807	1.7442769332375807	7	4	1.75	0.005723066762419293	1.0	1.0	1.0	1.0	1.0	1.7442769332375807	1.7442769332375807	1.74427693323758	7/4:0.00572307
74	3	19	59.73979944392208	0.9539515024587004	0.015968441664324255	2	3.5958908300537273	0.06116932826476149	-2.183079877600435	2.183079877600435	-24	11	-2.1818181818181817	0.0012616957822535468	0.8764498332555052	0.9183838042728648	0.9583234340622506	0.9183838042728648	0.9183838042728648	3.462668025995949	2.687793166571928	2.68779316657193 -2.18307987760044	27/10:0.0122068 -24/11:0.0012617
74	4	20	64.28803526667508	1.136414047927076	0.017676913646731986	3	14.966053827590912	0.23698605892872782	-3.708645194897765	3.708645194897765	-26	7	-3.7142857142857144	0.005640519387949627	0.47239011646717877	0.8766970928239973	0.9363210415365006	0.8766970928239973	0.8766970928239973	10.370303740455373	7.415941852200731	6.22839922712426 -7.41594185220073 -3.70864519489776	56/9:0.006177 -89/12:0.000724814 -26/7:0.00564052
75	1	17	60.076874187034285	0.3108495184379194	0.005174195938859392	0	0.0	0.0	nan	nan					nan	nan	nan	nan	nan	0.0	0.0		
