i	j	c0	c1	c2
0	1	1	0	1
0	2	-0.8786040822869523	1	-0.67134660557266612
0	3	-0.021435745038578705	0.010006739578004992	-0.019356619977133033
0	4	-0.02143497669845797	0.010009225528481623	-0.019355263266804413
0	5	-0.021433157110122291	0.010019536424573665	-0.019340526931014772
0	6	-0.021435016328964402	0.010009065289726862	-0.019355364351470079
0	7	-0.021435059442902922	0.0100088958184725	-0.01935546867112509
0	8	-0.021434954657627497	0.010009289495535248	-0.019355301731589527
1	2	-0.99997820901596934	-1.0449357596320703e-05	-0.99998037993624389
1	3	-0.99954211859562081	-0.00051419992287536967	-0.99964869214952001
1	4	-0.99954209956282114	-0.00051413846581100026	-0.99964865860152363
1	5	-0.99954205451499922	-0.00051388345767271887	-0.99964829473200867
1	6	-0.99954210054554427	-0.00051414242629944896	-0.99964866110097883
1	7	-0.99954210161379287	-0.00051414661564742458	-0.99964866368024974
1	8	-0.99954209901453372	-0.00051413688711559463	-0.99964865955150728
2	3	-0.020937866922292086	0.01001204432368139	-0.018857639132732425
2	4	-0.020937082870104744	0.010014581218410347	-0.018856254626038026
2	5	-0.020935226047480996	0.010025103327749009	-0.018841215913795988
2	6	-0.020937123309858318	0.010014417695804733	-0.018856357781491889
2	7	-0.020937167305115221	0.010014244751424269	-0.018856464238752823
2	8	-0.020937060381072719	0.010014646496873763	-0.018856293881442974
3	4	0.0038216327552578777	0.010711953133822378	0.0051580346927217694
3	5	-0.0012518084586102866	-0.007601835841806682	-0.004566311903092605
3	6	0.0042163070578632609	0.012171027999131397	0.0060158229952038695
3	7	0.0046961847858518783	0.01394503976142664	0.0070588365432365761
3	8	0.0036169070313158904	0.010209783970620809	0.005468067513586871
4	5	-0.0032208380632203987	-0.010298912539157275	-0.0054943820545474472
4	6	-0.011427729358577998	-0.015121363573271762	-0.00091572904004333909
4	7	-0.0072529431396908704	-0.012701781754401214	-0.0032422154774403972
4	8	0.010849051595257949	0.016038723812813273	0.006574409058754456
5	6	0.0030788989196587849	0.010092826510270787	0.0054193900650315978
5	7	0.0029316713562555522	0.0098809662234548845	0.0053430745243049325
5	8	0.0033035212654304522	0.010312599112623576	0.0054658025723840166
6	7	-0.017078421110100099	-0.034617764397907022	-0.011711529849893159
6	8	0.0060854094175343543	0.010176043244383981	0.0048372851041007013
7	8	0.0049868500252140706	0.0099316450507677453	0.0052492380966825949
