atlas	direction	subgroup_rank	height	coordinate	cheap_representatives	contained	base_orbit	parity	extension_bits	quartic_bits	old_policy_parity_selected	old_policy_exact_centre_selected
earliest_support	recovered-local-02	30	1	-1/0	49	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 89501, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	101481	0	128		
earliest_support	recovered-local-03	30	37	22/37	8	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	recovered-local-04	30	37	22/37	20	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	recovered-strict-01	30	37	22/37	5	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	recovered-strict-02	30	37	22/37	5	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	recovered-strict-03	30	37	22/37	5	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	residual-strict-01	30	37	22/37	5	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	residual-strict-02	30	37	22/37	5	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	residual-strict-03	30	37	22/37	5	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	residual-strict-04	30	37	22/37	5	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	residual-strict-05	30	37	22/37	5	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	residual-strict-06	30	37	22/37	6	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	residual-strict-07	30	286	-286/249	1	False	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 114326}"	196993680	1502	120		
earliest_support	recovered-local-01	31	1	-1/0	50	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 115350, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	94938	0	132		
earliest_support	recovered-local-02	31	1	-1/0	52	True	"{""M_over_2M_orbit_mask_in_degree_two_LLL_coordinates"": 89501, ""category"": ""rational_bisection"", ""minimum_distance_in_generic_reduced_metric"": ""<bound method Rational.numerator of 5/2>/<bound method Rational.denominator of 5/2>"", ""minimum_generic_MW17_norm"": 10}"	101481	0	128		
earliest_support	recovered-local-03	31	37	22/37	10	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	recovered-local-04	31	37	22/37	23	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	recovered-strict-01	31	37	22/37	6	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	recovered-strict-02	31	37	22/37	7	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	recovered-strict-03	31	37	22/37	6	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	residual-strict-01	31	37	22/37	6	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	residual-strict-02	31	37	22/37	6	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	residual-strict-03	31	37	22/37	6	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	residual-strict-04	31	37	22/37	7	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	residual-strict-05	31	37	22/37	6	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	residual-strict-06	31	37	22/37	7	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
earliest_support	residual-strict-07	31	37	22/37	7	True	"{""generic_shell"": ""genus-one nearby norm-8"", ""orbit_mask"": 17845}"	33334913	254	119		
